feature,importance
Low Price,0.0038087897768775084
ihsg_close,0.0033341365266527983
Price to Book Ratio,0.0031217678540832647
Bid Price,0.003078725336044127
High Price,0.0030344235844900844
Price to Sales Ratio,0.0025231922041384345
ihsg_return_1d,0.002380232515951951
Ask Price,0.0023166034034014377
inflation_rate,0.002003141111389144
Price Earnings Ratio,0.0019968264521055277
exchange_rate_usd_idr,0.0018841003059858437
Price Change 1 Day Percent,0.0018552009687309336
Dividend Indicated Yld - Gross,0.0017037478825879364
cpi_index,0.0016963785865467046
Moving Average 20 Day,0.0012630189224562673
bi_rate,0.001017254795105125
