feature,importance
cpi_index,0.006181492755560956
Price to Sales Ratio,0.006130023622206565
Ask Price,0.003931941748790754
Dividend Indicated Yld - Gross,0.003650189670130474
exchange_rate_usd_idr,0.0032322225115085225
inflation_rate,0.003165606501473417
Price Change 1 Day Percent,0.0031334244904832717
Low Price,0.0025943870258439954
ihsg_close,0.002185904081367587
Price Earnings Ratio,0.0017539535308498193
bi_rate,0.001499282582829304
Bid Price,0.0014625599733941897
Price to Book Ratio,0.0013566905582722804
ihsg_return_1d,0.0012270755618200855
High Price,0.0011671765401842966
Moving Average 20 Day,0.0
