epoch,train_loss,val_loss,lr
1,0.5488562726846306,0.5223324752145714,0.0005
2,0.49331507443527167,0.4392171995171578,0.0005
3,0.3762596591612771,0.27440105163273,0.0005
4,0.202886654324429,0.20394914397548686,0.0005
5,0.15198521461324452,0.22587312678079227,0.0005
6,0.140508436846904,0.23963622116681302,0.0005
7,0.13541932408314025,0.22153160493551713,0.0005
8,0.13136694861782922,0.21861608003402924,0.0005
9,0.127407813371296,0.21798656582137643,0.0005
10,0.12492272380111892,0.2021914519074358,0.0005
11,0.12703498844391128,0.17683351710265055,0.0005
12,0.11901903297204698,0.18703340004374097,0.0005
13,0.11806126942450855,0.1786633409681298,0.0005
14,0.1113734356925479,0.17893421233117163,0.0005
15,0.11234497736111337,0.16590541146157228,0.0005
16,0.10872289636122283,0.15210138362048667,0.0005
17,0.11470871168759561,0.15185690113714526,0.0005
18,0.1073515411239371,0.14752215749664463,0.0005
19,0.10418323436518297,0.14092563016292375,0.0005
20,0.10626303741581551,0.12921528677979272,0.0005
21,0.10803547680484779,0.1304148277723706,0.0005
22,0.10429502815862711,0.12584592763221625,0.0005
23,0.10503199955575356,0.11966344507493618,0.0005
24,0.10293441675469867,0.11504367035585683,0.0005
25,0.10138872242849788,0.11697726132291736,0.0005
26,0.0990984273747304,0.11050800586635973,0.0005
27,0.10264031701190497,0.10759110462207061,0.0005
28,0.09841616816524963,0.11691664581323837,0.0005
29,0.10395031765797659,0.11335801890680006,0.0005
30,0.097152425199213,0.11073158056169123,0.0005
31,0.09909089917991323,0.11299265264631152,0.0005
32,0.09519321183577234,0.10472409468847554,0.0005
33,0.09835208372403216,0.10590080329866121,0.0005
34,0.09467802427468762,0.09697015790186284,0.0005
35,0.09799182966725373,0.09917370565148778,0.0005
36,0.0923802201839758,0.09049672350322172,0.0005
37,0.09706420216936365,0.09773746447199153,0.0005
38,0.09734916542272841,0.09879377051875309,0.0005
39,0.09464262000762434,0.08861802115445926,0.0005
40,0.096014092996129,0.09845607715608913,0.0005
41,0.09100146623708869,0.08900555325693739,0.0005
42,0.09640105680218734,0.09590473510585465,0.0005
43,0.09350846340365734,0.09489232100251116,0.0005
44,0.09365284997822991,0.08170464129506291,0.0005
45,0.092647760721945,0.08370540226811851,0.0005
46,0.09522145534181253,0.0834322854320764,0.0005
47,0.09382454140852857,0.08366112739264549,0.0005
48,0.09662839259725317,0.08773371196918554,0.0005
49,0.09020355926512817,0.086914287267865,0.0005
50,0.0886481027449331,0.0832536476718518,0.0005
