feature,importance
Price Earnings Ratio,0.007547779465676285
Dividend Indicated Yld - Gross,0.006876034659971654
bi_rate,0.006209167337510729
Low Price,0.005104760547207357
Price to Sales Ratio,0.0043773483596548125
inflation_rate,0.002642796320530274
Price to Book Ratio,0.0026233952549605277
ihsg_return_1d,0.0023422604795390093
exchange_rate_usd_idr,0.0023211923476386194
Bid Price,0.0017734643712174147
Ask Price,0.0009878302462985376
ihsg_close,0.0009106467924236024
Price Change 1 Day Percent,0.0006361214121204309
High Price,0.00018846896343381592
cpi_index,0.00018670174564856001
Moving Average 20 Day,0.0
