date,forecast_price
2024-12-31,3388.8525
2025-01-01,3368.37
2025-01-02,3356.838
2025-01-03,3351.1611
2025-01-04,3348.1511
2025-01-05,3346.4512
2025-01-06,3345.4424
2025-01-07,3344.8228
2025-01-08,3344.4316
2025-01-09,3344.1797
2025-01-10,3344.0146
2025-01-11,3343.904
2025-01-12,3343.8281
2025-01-13,3343.7761
2025-01-14,3343.7388
2025-01-15,3343.7122
2025-01-16,3343.6926
2025-01-17,3343.678
2025-01-18,3343.667
2025-01-19,3343.6587
2025-01-20,3343.6523
2025-01-21,3343.6472
2025-01-22,3343.6433
2025-01-23,3343.6404
2025-01-24,3343.6382
2025-01-25,3343.6362
2025-01-26,3343.635
2025-01-27,3343.6338
2025-01-28,3343.633
2025-01-29,3343.6326
