epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.2937985785759478,0.27449836991814186,0.001,0.808733711000059,0.01835373900007653,0.8271045010001217
2,0.19103944909935783,0.20293867267616145,0.001,0.10695352500010813,0.01035233699985838,0.11731869100003678
3,0.16081999808443062,0.18734891028393122,0.001,0.10609802499993748,0.010425647999909415,0.11653047300001163
4,0.1578918196981953,0.18477831289415314,0.001,0.10515732399994704,0.010416488999908324,0.11558085199999368
5,0.14720738239613057,0.17025806888121686,0.001,0.1057558780000818,0.010415327999908186,0.11617727599991667
6,0.13146933061354477,0.15374514088902996,0.001,0.11253128199996354,0.010540901000013037,0.12307835399997202
7,0.13396355755440223,0.15086115415627027,0.001,0.10696877600003063,0.010573781999937637,0.11754997799994271
8,0.12775683924288733,0.16125617059499095,0.001,0.10657876599998417,0.010596761999977389,0.11718329900008939
9,0.12360520058421678,0.15021711037361815,0.001,0.10682175300007657,0.010666044000117836,0.11749527699998907
10,0.11769396836291932,0.1442791246277191,0.001,0.10718498999995063,0.010465838999834887,0.11765735900007712
11,0.1121060266983979,0.1506868616823272,0.001,0.10693669500005853,0.010368997000114177,0.11731347299996742
12,0.1178417783858101,0.14674328018787441,0.001,0.10501526099983494,0.010646203000078458,0.11566777400003048
13,0.10756908933428454,0.1477208521286577,0.001,0.10665096699995047,0.010543399999960457,0.11720104799996989
14,0.1110689053719189,0.1491029168672356,0.001,0.10642063000000235,0.010377306000009412,0.11680375800006004
15,0.10631393335198844,0.15402429686785438,0.001,0.1052702340000451,0.010432607999973698,0.11570965200007777
16,0.10161457032926621,0.15242427715593146,0.001,0.11293587900013335,0.01044093900009102,0.12338464799995563
17,0.1025649108259695,0.15516470237211746,0.001,0.11103107600001749,0.010818236999966757,0.12185613299993747
18,0.10736025526959408,0.15256688485925013,0.001,0.10822347099997387,0.010555990999819187,0.11878637300014816
19,0.10035084325246059,0.15353726646005414,0.0005,0.1094258789999003,0.01058448200001294,0.12003137099986816
20,0.0977697507081066,0.15471138295420123,0.0005,0.10655279399998108,0.010644323000178701,0.11720362699998077
21,0.09608043127803392,0.1544453026140695,0.0005,0.10728325100012626,0.010329785000067204,0.11761975700005678
22,0.09610718025101556,0.15138840360571315,0.0005,0.10726922300000297,0.010271745000181909,0.1175473979999424
23,0.09586500147337555,0.15162907019778565,0.0005,0.10410003000015422,0.010244964000094114,0.11435222500017517
24,0.09394385804251958,0.15272543185535983,0.0005,0.11059565899995505,0.0106807239999398,0.12128353299999617
25,0.09299700359503428,0.1533870267310551,0.0005,0.10813252299999476,0.010360846999901696,0.11849983000001885
26,0.09104117194597866,0.15615764207321725,0.0005,0.10785424699997748,0.01051450099998874,0.11837539699990884
27,0.09024696515666114,0.1509497612063493,0.0005,0.10503515200002767,0.010392928000101165,0.11543426999992334
28,0.0905103572540813,0.14934789332493897,0.00025,0.10887497999988227,0.010431017999962933,0.11932465799986858
29,0.09160120777759073,0.14917978389071418,0.00025,0.10795416800010571,0.010383247999925516,0.11834344599992619
30,0.08771918033613527,0.14942141625344196,0.00025,0.11677716899998813,0.010771135999902981,0.12755632499988678
