date,forecast_price
2024-12-31,4497.9453
2025-01-01,4488.332
2025-01-02,4473.2153
2025-01-03,4467.3584
2025-01-04,4471.1206
2025-01-05,4451.203
2025-01-06,4443.1104
2025-01-07,4433.469
2025-01-08,4419.971
2025-01-09,4405.695
2025-01-10,4388.3203
2025-01-11,4378.392
2025-01-12,4363.854
2025-01-13,4338.194
2025-01-14,4321.5635
2025-01-15,4296.575
2025-01-16,4267.4946
2025-01-17,4249.5337
2025-01-18,4223.2065
2025-01-19,4224.973
2025-01-20,4239.1924
2025-01-21,4235.226
2025-01-22,4216.641
2025-01-23,4209.467
2025-01-24,4182.936
2025-01-25,4158.5337
2025-01-26,4182.834
2025-01-27,4186.6953
2025-01-28,4183.0356
2025-01-29,4172.4663
