date,forecast_price
2024-12-31,2668.6626
2025-01-01,2646.678
2025-01-02,2643.2563
2025-01-03,2640.6262
2025-01-04,2639.1494
2025-01-05,2638.1392
2025-01-06,2637.4385
2025-01-07,2636.939
2025-01-08,2636.5752
2025-01-09,2636.3071
2025-01-10,2636.1062
2025-01-11,2635.9536
2025-01-12,2635.8364
2025-01-13,2635.746
2025-01-14,2635.675
2025-01-15,2635.6191
2025-01-16,2635.5747
2025-01-17,2635.5396
2025-01-18,2635.5107
2025-01-19,2635.4878
2025-01-20,2635.4692
2025-01-21,2635.4539
2025-01-22,2635.4414
2025-01-23,2635.431
2025-01-24,2635.4224
2025-01-25,2635.4155
2025-01-26,2635.4097
2025-01-27,2635.4048
2025-01-28,2635.4004
2025-01-29,2635.397
