date,forecast_price
2024-12-31,3548.6733
2025-01-01,3545.5144
2025-01-02,3543.431
2025-01-03,3542.0403
2025-01-04,3541.127
2025-01-05,3540.5366
2025-01-06,3540.161
2025-01-07,3539.9258
2025-01-08,3539.7812
2025-01-09,3539.6943
2025-01-10,3539.6436
2025-01-11,3539.615
2025-01-12,3539.6
2025-01-13,3539.593
2025-01-14,3539.5903
2025-01-15,3539.5903
2025-01-16,3539.5913
2025-01-17,3539.593
2025-01-18,3539.5945
2025-01-19,3539.5962
2025-01-20,3539.5974
2025-01-21,3539.5984
2025-01-22,3539.5994
2025-01-23,3539.6
2025-01-24,3539.6008
2025-01-25,3539.601
2025-01-26,3539.6016
2025-01-27,3539.6018
2025-01-28,3539.602
2025-01-29,3539.602
