date,forecast_price
2024-12-31,4280.2324
2025-01-01,4263.429
2025-01-02,4260.421
2025-01-03,4266.6
2025-01-04,4266.838
2025-01-05,4267.0635
2025-01-06,4267.9697
2025-01-07,4267.2275
2025-01-08,4268.569
2025-01-09,4269.5107
2025-01-10,4269.4805
2025-01-11,4271.309
2025-01-12,4272.8213
2025-01-13,4270.1426
2025-01-14,4273.6655
2025-01-15,4273.802
2025-01-16,4274.5283
2025-01-17,4274.646
2025-01-18,4269.3623
2025-01-19,4273.825
2025-01-20,4276.0137
2025-01-21,4276.2017
2025-01-22,4277.2485
2025-01-23,4278.687
2025-01-24,4279.8506
2025-01-25,4280.2617
2025-01-26,4279.871
2025-01-27,4280.589
2025-01-28,4278.2935
2025-01-29,4279.2
