feature,importance
High Price,0.003515390619051814
Low Price,0.002541753458962537
Ask Price,0.0017380624727512182
Bid Price,0.0016456862268690773
ihsg_close,0.001585198867369087
Price Change 1 Day Percent,0.0014244741661832742
Price to Sales Ratio,0.0013880605105252985
ihsg_return_1d,0.0013049956086805667
inflation_rate,0.0011684642362749696
Dividend Indicated Yld - Gross,0.0011465380949825159
Moving Average 20 Day,0.0011408456650156837
Price Earnings Ratio,0.0010119057967030048
cpi_index,0.000981732423124161
Price to Book Ratio,0.0009652780472385963
exchange_rate_usd_idr,0.0007748128548101884
bi_rate,0.0006847168151099274
