feature,importance
Price to Book Ratio,0.006034913697623693
Price Change 1 Day Percent,0.004343087711770619
cpi_index,0.0031866274386023476
inflation_rate,0.0027438983454235962
bi_rate,0.0020197135473911942
Price to Sales Ratio,0.0016766977942703903
Dividend Indicated Yld - Gross,0.0016197162783808182
ihsg_return_1d,0.0015061959682498125
Ask Price,0.0011497802721957384
Bid Price,0.0011227547116245012
Price Earnings Ratio,0.00027808070354651585
Low Price,0.00021023402472824927
exchange_rate_usd_idr,0.0001990969952506302
High Price,0.0001521494756970134
ihsg_close,0.00010973750613629834
Moving Average 20 Day,0.0
