date,forecast_price
2024-12-31,4231.7095
2025-01-01,4237.7583
2025-01-02,4241.155
2025-01-03,4243.1895
2025-01-04,4244.458
2025-01-05,4245.2676
2025-01-06,4245.791
2025-01-07,4246.134
2025-01-08,4246.3604
2025-01-09,4246.5107
2025-01-10,4246.611
2025-01-11,4246.6787
2025-01-12,4246.724
2025-01-13,4246.7554
2025-01-14,4246.777
2025-01-15,4246.7915
2025-01-16,4246.802
2025-01-17,4246.809
2025-01-18,4246.814
2025-01-19,4246.8174
2025-01-20,4246.8203
2025-01-21,4246.8223
2025-01-22,4246.8237
2025-01-23,4246.8247
2025-01-24,4246.825
2025-01-25,4246.8257
2025-01-26,4246.826
2025-01-27,4246.8267
2025-01-28,4246.8267
2025-01-29,4246.827
