feature,importance
Moving Average 20 Day,0.004732798652830814
High Price,0.003300656447549331
Price Earnings Ratio,0.003043691965415123
Price to Book Ratio,0.002818017556071486
Ask Price,0.002718754567850772
Bid Price,0.002555444745616262
Price Change 1 Day Percent,0.0020599399027002815
Low Price,0.002043064971057537
Dividend Indicated Yld - Gross,0.0020056513725811927
Price to Sales Ratio,0.001642827151817157
