feature,importance
Moving Average 20 Day,0.005864612682212499
Dividend Indicated Yld - Gross,0.005091187763277301
Price Earnings Ratio,0.003709260985210892
Low Price,0.0030055085704329292
Price Change 1 Day Percent,0.0028447067491166895
High Price,0.0010615181953956701
Price to Book Ratio,0.00046965159985813394
Price to Sales Ratio,0.0003592718082169706
Bid Price,0.00028665207598048013
Ask Price,9.034801817809741e-05
