epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.6325307130813599,0.40959141054353515,0.001,0.7694072450000249,0.019663767999986703,0.7890853430000107
2,0.2628440135055118,0.4289945417837107,0.001,0.08894347600005403,0.010311469000043871,0.09926776500003598
3,0.2444945420736053,0.4855317360523975,0.001,0.08832548099996984,0.009645750000004227,0.0979784109999855
4,0.21755098831909958,0.5078261609260852,0.001,0.08748108899999352,0.009397521999972014,0.0968843209999477
5,0.20455539097281766,0.6062541033004547,0.001,0.08893010500003129,0.009576245000062045,0.09851243000002796
6,0.2024183555102263,0.6211820615060402,0.001,0.08844152900007884,0.009432554999989406,0.09788032400001612
7,0.20501227326504218,0.6470080939900903,0.001,0.08668389199999638,0.009444536000046355,0.09613520799996422
8,0.1926867957503992,0.689372727156797,0.001,0.08791740100002698,0.009719526000026235,0.0976434069999641
9,0.18758560318673384,0.7120567207986658,0.001,0.08902551200003472,0.00974516799999492,0.09877688000005946
10,0.1787420273895332,0.72270068720782,0.0005,0.08841393700004119,0.009465917999932572,0.0978971660000525
11,0.18041950169429985,0.7404620231309414,0.0005,0.08772152699998514,0.00954918299999008,0.0972773700000289
12,0.17568858780741264,0.7375977979256556,0.0005,0.08768773500003135,0.009771989000000758,0.09746606500004873
13,0.1757158355580436,0.7507530653671229,0.0005,0.08870606900006806,0.009631778999960261,0.09834457800002383
14,0.16945012069731202,0.7689033661966835,0.0005,0.08857278900006804,0.009647490000020298,0.0982260100000758
15,0.17183481149348734,0.7707054678932492,0.0005,0.09137121200001275,0.009502290000000357,0.10087983200003237
16,0.16902799755868947,0.7589317453213227,0.0005,0.08765806199994586,0.009428824999986318,0.09709353699997791
17,0.16337210500753055,0.7705178949938509,0.0005,0.08839114600004905,0.00958074499999384,0.09797951199993804
18,0.16783356121791307,0.788932772366317,0.0005,0.09113018499999725,0.009804481999935888,0.10094072700007928
19,0.15994210643793946,0.7881817517580686,0.00025,0.08815660899995237,0.009495549000007486,0.0976697300000069
20,0.1580796726288334,0.7895968097906846,0.00025,0.08853524599999218,0.009525972000005822,0.09806683799990878
21,0.15816710929930425,0.8114107028865591,0.00025,0.08788115899994864,0.009807332000036695,0.09769448199995168
