feature,importance
Ask Price,4427344105339.461
Bid Price,4427344105339.46
Moving Average 20 Day,0.0034851699181747313
cpi_index,0.0027367985844008107
Low Price,0.0027071557448463276
Dividend Indicated Yld - Gross,0.002685268554537068
exchange_rate_usd_idr,0.0022019420655261675
High Price,0.0019395387991141969
ihsg_close,0.0018648725955043434
bi_rate,0.0016985898355823823
Price to Book Ratio,0.0016825730315797255
ihsg_return_1d,0.0014875579531967208
Price to Sales Ratio,0.0014844470441792508
Price Change 1 Day Percent,0.0014542241048759689
inflation_rate,0.0011815807430093073
Price Earnings Ratio,0.0011544308281358322
