date,forecast_price
2024-12-31,3678.4448
2025-01-01,3675.159
2025-01-02,3673.421
2025-01-03,3672.46
2025-01-04,3671.9326
2025-01-05,3671.6448
2025-01-06,3671.489
2025-01-07,3671.4055
2025-01-08,3671.3613
2025-01-09,3671.3386
2025-01-10,3671.3271
2025-01-11,3671.3218
2025-01-12,3671.3193
2025-01-13,3671.3186
2025-01-14,3671.3184
2025-01-15,3671.3186
2025-01-16,3671.3188
2025-01-17,3671.319
2025-01-18,3671.3193
2025-01-19,3671.3196
2025-01-20,3671.3198
2025-01-21,3671.3198
2025-01-22,3671.32
2025-01-23,3671.32
2025-01-24,3671.32
2025-01-25,3671.32
2025-01-26,3671.32
2025-01-27,3671.32
2025-01-28,3671.32
2025-01-29,3671.32
