feature,importance
Dividend Indicated Yld - Gross,0.003875187387385967
Bid Price,0.003349063543534209
Low Price,0.0031168513655772294
Ask Price,0.0030405448316071855
High Price,0.0028103461428463984
Price to Sales Ratio,0.0025638200799974484
Moving Average 20 Day,0.0023826151201416434
Price Change 1 Day Percent,0.002237775080162472
Price to Book Ratio,0.0012320527011235505
Price Earnings Ratio,0.0008287308859606808
