date,forecast_price
2024-12-31,1051.041
2025-01-01,1050.9104
2025-01-02,1050.0175
2025-01-03,1049.7078
2025-01-04,1049.4828
2025-01-05,1049.33
2025-01-06,1049.2255
2025-01-07,1049.1536
2025-01-08,1049.1035
2025-01-09,1049.0686
2025-01-10,1049.044
2025-01-11,1049.0264
2025-01-12,1049.0142
2025-01-13,1049.0051
2025-01-14,1048.9985
2025-01-15,1048.9938
2025-01-16,1048.9902
2025-01-17,1048.9875
2025-01-18,1048.9857
2025-01-19,1048.9841
2025-01-20,1048.9829
2025-01-21,1048.982
2025-01-22,1048.9814
2025-01-23,1048.9808
2025-01-24,1048.9805
2025-01-25,1048.9801
2025-01-26,1048.98
2025-01-27,1048.9796
2025-01-28,1048.9795
2025-01-29,1048.9794
