date,forecast_price
2024-12-31,6985.8203
2025-01-01,6985.823
2025-01-02,6986.5396
2025-01-03,6987.098
2025-01-04,6987.448
2025-01-05,6987.6724
2025-01-06,6987.8125
2025-01-07,6987.8994
2025-01-08,6987.952
2025-01-09,6987.9854
2025-01-10,6988.0054
2025-01-11,6988.018
2025-01-12,6988.026
2025-01-13,6988.0303
2025-01-14,6988.0337
2025-01-15,6988.035
2025-01-16,6988.036
2025-01-17,6988.037
2025-01-18,6988.0376
2025-01-19,6988.038
2025-01-20,6988.038
2025-01-21,6988.038
2025-01-22,6988.038
2025-01-23,6988.038
2025-01-24,6988.038
2025-01-25,6988.0386
2025-01-26,6988.0386
2025-01-27,6988.0386
2025-01-28,6988.039
2025-01-29,6988.039
