epoch,train_loss,val_loss,lr
1,0.8603118600811155,0.7782312513509274,0.001
2,0.5232434966444542,0.8552845380245111,0.001
3,0.3977072427136069,0.7560617869550531,0.001
4,0.33982051034127514,0.6218731724298917,0.001
5,0.3196297998710345,0.5929285754690637,0.001
6,0.30663552579059394,0.5885034684256796,0.001
7,0.29260344362173457,0.5129491965392808,0.001
8,0.2790892098112346,0.4641822606047272,0.001
9,0.270753191619791,0.4764460730247008,0.001
10,0.26917603131263484,0.45949084285672726,0.001
11,0.2607296768375622,0.47933800549773903,0.001
12,0.24790848527757925,0.4266446162284393,0.001
13,0.2491212042215477,0.4473741063913265,0.001
14,0.2539138161153349,0.41714053825064973,0.001
15,0.24334765507115258,0.42378562997965824,0.001
16,0.2388955672368354,0.4134380837559422,0.001
17,0.2340536673650092,0.4056380485946482,0.001
18,0.24031058804108676,0.3684076751237149,0.001
19,0.2329370522584539,0.4105602528179164,0.001
20,0.2289164836047798,0.38901494228061817,0.001
21,0.22456728791464187,0.37925966365354047,0.001
22,0.2193871244200669,0.3307022200180934,0.001
23,0.22246166260439007,0.3526080494229888,0.001
24,0.21885501667590124,0.34726610699872595,0.001
25,0.2197729371247753,0.3863723272835458,0.001
26,0.21658383232931938,0.37621500535861596,0.001
27,0.2080935698363089,0.35892646313408316,0.001
28,0.211196898730425,0.3439763658669167,0.001
29,0.20090653946536416,0.32074795416740826,0.001
30,0.20202104775068153,0.3392871541854663,0.001
31,0.20043194250180302,0.3552097733759936,0.001
32,0.1976800866985834,0.31089802308655007,0.001
33,0.1938887858796718,0.2616732186509735,0.001
34,0.1929973694372348,0.2680662485894623,0.001
35,0.18229614565663013,0.2563613476383658,0.001
36,0.1898174254484074,0.28485422138567573,0.001
37,0.18269008876602283,0.288279500874606,0.001
38,0.17717997954096845,0.2892694230124111,0.001
39,0.1775566742411651,0.2570772602424755,0.001
40,0.1751203617207893,0.2608384427838114,0.001
41,0.1732511540253957,0.32922326379166894,0.001
42,0.17127387116673173,0.3298667926332612,0.001
43,0.17582245693411877,0.24896543551158237,0.001
44,0.17577737265376633,0.3498113765999987,0.001
45,0.17676103510309718,0.277116997988074,0.001
46,0.1751165812694898,0.2430309615942426,0.001
47,0.1692185020147686,0.27207322356167374,0.001
48,0.1760786382848644,0.26085839877317557,0.001
49,0.1718943004646609,0.24077755059951392,0.001
50,0.16640047318832848,0.24421427480546468,0.001
