feature,importance
Price Earnings Ratio,0.02066468285338489
Low Price,0.020619393294605073
Ask Price,0.018577079254014087
Price Change 1 Day Percent,0.015353276682296971
Dividend Indicated Yld - Gross,0.009827426980741117
Price to Sales Ratio,0.008297523262953046
High Price,0.008214403037767158
Bid Price,0.0053969462062620245
Moving Average 20 Day,0.0047998115303926
Price to Book Ratio,0.0023047846502214147
