Date,Price Change 1 Day Percent,High Price,Low Price,Moving Average 20 Day,Ask Price,Bid Price,Price to Sales Ratio,Price to Book Ratio,Dividend Indicated Yld - Gross,Price Earnings Ratio,Free Float Percent,Volume,VWAP (Vol Weighted Average Price),Equity Float,Closing Price
2022-01-26,0.4914,4100,4030,4153,4100,4090,3.1004,2.1466,2.3592,16.6527,46.7978,97589504,4073.3674,70926.242,4090
2022-01-25,-1.2136,4110,4000,4153,4070,4060,3.0852,2.1361,2.3708,16.5713,43.1701,185007808,4052.9453,65428.223,4070
2022-01-24,-1.199,4160,4100,4152.5,4130,4120,3.1231,2.1624,2.342,16.7749,43.1701,76709904,4124.0913,65428.223,4120
2022-01-21,0.9685,4170,4110,4150,4170,4150,3.161,2.1886,2.314,16.9784,43.1701,84972496,4134.4712,65428.223,4170
2022-01-20,0,4160,4110,4146.5,4140,4130,3.1307,2.1676,2.3364,16.8156,43.1701,86394600,4136.7695,65428.223,4130
2022-01-19,-1.432,4210,4130,4142.5,4130,4120,3.1307,2.1676,2.3364,16.8156,43.1701,109954704,4155.4165,65428.223,4130
2022-01-18,-0.4751,4240,4140,4140,4190,4180,3.1762,2.1991,2.3029,17.0599,43.1701,120275000,4181.9517,65428.223,4190
2022-01-17,0.7177,4210,4180,4136.5,4210,4200,3.1913,2.2096,2.292,17.1413,43.1701,102957104,4198.3809,65428.223,4210
2022-01-14,-0.2387,4210,4160,4131.5,4190,4180,3.1686,2.1939,2.3084,17.0192,43.1701,110213800,4186.4604,65428.223,4180
2022-01-13,0.7212,4190,4170,4129.5,4190,4180,3.1762,2.1991,2.3029,17.0599,43.1701,103522400,4182.833,65428.223,4190
2022-01-12,0.241,4180,4130,4130,4160,4150,3.1534,2.1834,2.3195,16.9377,43.0641,65907000,4157.1553,65146.09,4160
2022-01-11,-0.7177,4180,4130,4128.5,4160,4150,3.1459,2.1781,2.3251,16.897,43.0641,99404896,4152.603,65146.09,4150
2022-01-10,-0.2387,4210,4180,4129,4190,4180,3.1686,2.1939,2.3084,17.0192,43.0641,70722600,4187.4517,65146.09,4180
2022-01-07,0.7212,4200,4150,4126.5,4190,4180,3.1762,2.1991,2.3029,17.0599,43.0641,101275000,4182.7134,65146.09,4190
2022-01-06,-1.1876,4240,4140,4126.5,4170,4160,3.1534,2.1834,2.3195,16.9377,43.0641,137280000,4186.2827,65146.09,4160
2022-01-05,1.2019,4230,4130,4129,4210,4190,3.1913,2.2096,2.292,17.1413,43.0641,174376400,4186.4814,65146.09,4210
2022-01-04,-0.4785,4210,4160,4130,4170,4160,3.1534,2.1834,2.3195,16.9377,43.0643,93950000,4182.854,65146.328,4160
2022-01-03,1.7032,4190,4090,4127.5,4180,4170,3.1686,2.1939,2.3084,17.0192,43.0643,90842496,4142.3125,65146.328,4180
2021-12-30,0.7353,4140,4060,4127,4110,4100,3.1155,2.1571,2.3477,16.7342,43.0643,146989408,4111.4243,65146.328,4110
2021-12-29,-0.2445,4100,4070,4131.5,4090,4080,3.1302,2.219,2.365,20.0393,43.0643,27676500,4080.2458,65146.328,4080
2021-12-28,0.7389,4110,4070,4131.5,4100,4090,3.1379,2.2245,2.3592,20.0884,43.0643,52952500,4092.6443,65146.328,4090
2021-12-27,-0.2457,4110,4060,4131.5,4070,4060,3.1149,2.2081,2.3767,19.941,43.0643,65491200,4079.9116,65146.328,4060
2021-12-24,-0.7317,4120,4050,4137,4080,4070,3.1225,2.2136,2.3708,19.9901,43.0643,59795000,4079.873,65146.328,4070
2021-12-23,1.2346,4110,4060,4141.5,4100,4090,3.1455,2.2299,2.3535,20.1375,43.0643,72736800,4089.019,65146.328,4100
2021-12-22,-0.7353,4110,4050,4147.5,4060,4050,3.1072,2.2027,2.3825,19.8919,43.0643,104738000,4069.4668,65146.328,4050
2021-12-21,-0.9709,4120,4080,4155.5,4090,4080,3.1302,2.219,2.365,20.0393,43.0643,109561800,4096.0879,65146.328,4080
2021-12-20,0.2433,4130,4060,4162,4120,4110,3.1609,2.2408,2.342,20.2357,43.0643,89198896,4104.5049,65146.328,4120
2021-12-17,-0.7246,4140,4090,4170,4120,4110,3.1532,2.2353,2.3477,20.1866,43.0643,153165408,4111.5298,65146.324,4110
2021-12-16,-1.4286,4220,4120,4178.5,4140,4130,3.1762,2.2516,2.3307,20.334,43.0643,136646592,4151.1929,65146.324,4140
2021-12-15,1.6949,4230,4140,4180.5,4200,4190,3.2223,2.2843,2.2974,20.6286,43.0643,124522800,4191.7085,65146.324,4200
2021-12-14,-0.7212,4160,4130,4180.5,4140,4130,3.1686,2.2462,2.3364,20.2848,43.0643,100110000,4136.8584,65146.324,4130
2021-12-13,0.7264,4200,4160,4180.5,4170,4160,3.1916,2.2625,2.3195,20.4322,43.0643,86848896,4177.0879,65146.324,4160
2021-12-10,-1.432,4160,4130,4180.5,4140,4130,3.1686,2.2462,2.3364,20.2848,43.0645,122999200,4139.9639,65146.656,4130
2021-12-09,-0.4751,4220,4160,4185,4190,4180,3.2146,2.2788,2.3029,20.5795,43.0645,90471504,4189.1279,65146.656,4190
2021-12-08,-0.4728,4250,4170,4188,4210,4200,3.2299,2.2897,2.292,20.6778,43.0645,143230208,4206.7266,65146.656,4210
2021-12-07,2.9197,4230,4160,4190,4230,4220,3.2453,2.3006,2.2811,20.776,43.0645,182048000,4208.4707,65146.656,4230
2021-12-06,-1.4388,4220,4110,4191,4150,4110,3.1532,2.2353,2.3477,20.1866,43.0645,106610000,4172.6621,65146.656,4110
2021-12-03,-0.7143,4220,4170,4197,4180,4170,3.1992,2.268,2.314,20.4813,43.0645,93227104,4194.1763,65146.656,4170
2021-12-02,2.9412,4220,4060,4200.5,4200,4190,3.2223,2.2843,2.2974,20.6286,43.0645,139281792,4149.6626,65146.656,4200
2021-12-01,-0.2445,4180,4070,4203,4090,4080,3.1302,2.219,2.365,20.0393,43.0645,163457904,4111.0337,65146.656,4080
2021-11-30,-1.9185,4220,4090,4213.5,4100,4090,3.1379,2.2245,2.3592,20.0884,43.0645,316653184,4121.4277,65146.656,4090
2021-11-29,0.2404,4190,4080,4219.5,4180,4170,3.1992,2.268,2.314,20.4813,43.0645,164312800,4149.8408,65146.656,4170
2021-11-26,-1.4218,4220,4150,4222.5,4170,4160,3.1916,2.2625,2.3195,20.4322,43.0645,148652496,4178.7295,65146.656,4160
2021-11-25,0.2375,4250,4180,4227,4230,4220,3.2376,2.2952,2.2865,20.7269,43.0645,123609400,4219.3452,65146.656,4220
2021-11-24,0,4230,4190,4228,4210,4200,3.2299,2.2897,2.292,20.6778,43.0645,111072800,4207.8887,65146.656,4210
2021-11-23,-1.6355,4280,4200,4232,4220,4210,3.2299,2.2897,2.292,20.6778,43.0645,104294200,4223.1616,65146.656,4210
2021-11-22,0,4310,4250,4239,4280,4270,3.2836,2.3278,2.2545,21.0216,43.0645,151514000,4282.9238,65146.656,4280
2021-11-19,2.3923,4290,4220,4240,4280,4270,3.2836,2.3278,2.2545,21.0216,43.0645,182167696,4258.8257,65146.656,4280
2021-11-18,-0.4762,4190,4140,4246,4180,4170,3.2069,2.2734,2.3084,20.5304,43.0645,114881200,4170.2764,65146.656,4180
2021-11-17,1.6949,4200,4160,4255,4200,4190,3.2223,2.2843,2.2974,20.6286,43.0645,126523696,4186.1538,65146.656,4200
2021-11-16,-0.7212,4170,4120,4265,4140,4130,3.1686,2.2462,2.3364,20.2848,43.0645,163555008,4136.4614,65146.656,4130
2021-11-15,-1.4218,4220,4140,4279,4170,4160,3.1916,2.2625,2.3195,20.4322,43.0647,220142304,4170.7466,65146.879,4160
2021-11-12,-0.7059,4290,4210,4287,4220,4210,3.2376,2.2952,2.2865,20.7269,43.0647,80234400,4236.354,65146.879,4220
2021-11-11,0,4300,4230,4288.5,4250,4240,3.2606,2.3115,2.2704,20.8742,43.0647,149637696,4267.4673,65146.879,4250
2021-11-10,0,4260,4210,4290,4260,4250,3.2606,2.3115,2.2704,20.8742,43.0647,69475400,4237.5688,65146.879,4250
2021-11-09,0.4728,4250,4220,4288.5,4250,4240,3.2606,2.3115,2.2704,20.8742,43.0648,92453200,4233.8511,65147.012,4250
2021-11-08,-0.2358,4260,4220,4285,4230,4220,3.2453,2.3006,2.2811,20.776,43.0648,79465600,4235.2676,65147.012,4230
2021-11-05,-0.2353,4270,4210,4281.5,4240,4230,3.253,2.306,2.2758,20.8251,43.0648,74347000,4237.6621,65147.012,4240
2021-11-04,-0.9324,4340,4250,4275.5,4260,4250,3.2606,2.3115,2.2704,20.8742,43.0648,119591104,4290.335,65147.012,4250
2021-11-03,1.9002,4300,4210,4269,4290,4280,3.2913,2.3332,2.2492,21.0707,43.0648,100486304,4267.1016,65147.012,4290
2021-11-02,-0.4728,4270,4210,4251,4210,4200,3.2299,2.2897,2.292,20.6778,43.0648,124799696,4226.1265,65147.012,4210
2021-11-01,-0.4706,4330,4220,4239,4240,4230,3.2453,2.3006,2.2811,20.776,43.0648,102079296,4263.2334,65147.012,4230
2021-10-29,0.2358,4300,4220,4222.5,4250,4240,3.2606,2.3115,2.2704,20.8742,43.0648,155011104,4260.519,65147.012,4250
2021-10-28,-1.1655,4300,4200,4202.5,4240,4230,3.253,2.306,2.2758,20.8251,43.0648,159645200,4245.7241,65147.012,4240
2021-10-27,-1.3793,4340,4260,4177.5,4290,4280,3.2913,2.3332,2.2492,21.0707,43.0648,258038304,4286.2661,65147.012,4290
2021-10-26,1.1628,4370,4270,4149,4350,4340,3.3373,2.3659,2.2182,21.3654,43.0648,108782400,4338.9878,65147.012,4350
2021-10-25,-2.2727,4370,4300,4119,4310,4300,3.299,2.3387,2.244,21.1198,43.0648,128240096,4331.7876,65147.012,4300
2021-10-22,0.9174,4400,4320,4095,4400,4390,3.3757,2.3931,2.193,21.611,43.0648,160459296,4379.9365,65147.012,4400
2021-10-21,-0.9091,4460,4320,4063.5,4360,4350,3.345,2.3713,2.2131,21.4145,43.0676,319230208,4386.2959,65151.281,4360
2021-10-19,-0.2268,4450,4360,4026,4400,4390,3.3757,2.3931,2.193,21.611,43.0676,161256304,4391.0532,65151.281,4400
2021-10-18,2.0833,4410,4340,3984.5,4410,4400,3.3834,2.3985,2.188,21.6601,43.0676,286828992,4382.8047,65151.281,4410
2021-10-15,1.6471,4330,4220,3943.5,4320,4310,3.3143,2.3495,2.2336,21.218,43.0676,318189600,4279.2329,65151.281,4320
2021-10-14,-0.7009,4350,4230,3908,4260,4250,3.2606,2.3115,2.2704,20.8742,43.0679,196989504,4273.5522,65151.793,4250
2021-10-13,1.4218,4300,4220,3877.5,4280,4270,3.2836,2.3278,2.2545,21.0216,43.0666,264629408,4259.0615,65149.777,4280
2021-10-12,0.9569,4240,4180,3846.5,4220,4210,3.2376,2.2952,2.2865,20.7269,43.0666,241196000,4217.959,65149.773,4220
2021-10-11,0.4808,4200,4130,3820.5,4180,4170,3.2069,2.2734,2.3084,20.5304,43.0666,146720096,4167.1938,65149.773,4180
2021-10-08,0.9709,4240,4130,3796.5,4160,4150,3.1916,2.2625,2.3195,20.4322,43.0666,196631600,4177.0845,65149.773,4160
2021-10-07,0,4170,4070,3777.5,4120,4110,3.1609,2.2408,2.342,20.2357,43.0666,264905408,4130.9492,65149.773,4120
2021-10-06,4.8346,4150,3920,3758,4130,4120,3.1609,2.2408,2.342,20.2357,43.0666,446708800,4094.0442,65149.773,4120
2021-10-05,-1.0076,3980,3910,3738.5,3940,3930,3.0151,2.1374,2.4553,19.3025,43.0666,236562704,3947.4868,65149.773,3930
2021-10-04,1.7949,4010,3890,3732.7295,3970,3960,3.0458,2.1592,2.4305,19.499,43.0666,335762592,3966.7581,65149.777,3970
2021-10-01,1.2987,3920,3830,3722.0325,3910,3900,2.9921,2.1211,2.4742,19.1552,42.7078,359864704,3891.3467,64200.754,3900
2021-09-30,2.9412,3870,3750,3718.7375,3860,3850,2.9537,2.0939,2.5063,18.9096,42.7078,416099008,3829.3943,64200.754,3850
2021-09-29,0.5376,3750,3690,3715.0161,3750,3740,2.9878,2.3859,2.58,20.8213,42.7078,143081792,3727.1296,64200.754,3740
2021-09-28,-0.8,3770,3690,3717.77,3720,3710,2.9718,2.3731,2.5939,20.7099,42.7078,306827392,3719.7439,64200.754,3720
2021-09-27,-1.8325,3800,3730,3723.4753,3750,3740,2.9957,2.3923,2.5731,20.8769,42.8981,380151200,3755.8657,64701.801,3750
2021-09-24,1.3263,3860,3770,3728.1682,3820,3810,3.0517,2.4369,2.526,21.2666,42.8981,634549632,3813.5237,64701.801,3820
2021-09-23,4.4321,3770,3590,3724.4832,3770,3760,3.0117,2.405,2.5595,20.9883,56.0939,432390784,3709.6501,82662.344,3770
2021-09-22,1.1204,3650,3520,3724.7617,3610,3600,2.8839,2.3029,2.6729,20.0975,55.2099,416087296,3603.6299,79753.828,3610
2021-09-21,-0.5571,3580,3500,3734.0156,3570,3560,2.852,2.2774,2.7029,19.8748,50.3227,410533888,3541.937,70925.406,3570
2021-09-20,-0.554,3590,3510,3745.2698,3590,3580,2.8679,2.2902,2.6878,19.9862,50.1602,357971296,3554.9453,70465.805,3590
2021-09-17,-0.8242,3640,3570,3758.9382,3610,3600,2.8839,2.3029,2.6729,20.0975,50.0794,346529088,3606.4668,70238.492,3610
2021-09-16,-0.5464,3660,3610,3770.1436,3650,3640,2.9079,2.3221,2.6509,20.2645,49.8763,194782800,3635.5281,69691.023,3640
2021-09-15,-1.0811,3670,3620,3777.4097,3660,3650,2.9238,2.3348,2.6364,20.3759,49.8763,263544000,3641.7063,69691.023,3660
2021-09-14,0,3730,3660,3792.9441,3700,3690,2.9558,2.3604,2.6079,20.5986,49.8763,216363392,3691.0464,69691.023,3700
2021-09-13,-2.1164,3750,3660,3799.6492,3710,3700,2.9558,2.3604,2.6079,20.5986,43.2265,169824992,3695.7686,53309.02,3700
2021-09-10,1.3405,3790,3670,3803.4277,3780,3770,3.0197,2.4114,2.5527,21.044,43.2265,177032992,3748.9905,53309.02,3780
2021-09-09,0,3770,3650,3800.2793,3740,3730,2.9798,2.3795,2.5869,20.7656,43.2265,306319616,3703.9082,53309.02,3730
2021-09-08,-2.2176,3880,3720,3800.1187,3740,3730,2.9798,2.3795,2.5869,20.7656,43.2265,228087904,3769.5264,53309.02,3730
2021-09-07,1.5584,3824.3481,3775.5681,3801.4214,3824.3481,3814.592,3.0473,2.4335,2.5296,21.2365,43.2265,130808152,3805.7974,54642.348,3814.592
2021-09-06,-2.0356,3882.884,3756.0562,3802.3972,3765.8123,3756.0562,3.0006,2.3961,2.569,20.9107,43.2265,176047024,3781.3135,54642.348,3756.0562
2021-09-03,1.5504,3834.104,3717.0322,3812.1531,3834.104,3824.3481,3.0629,2.4459,2.5167,21.3452,43.2265,153802016,3779.4473,54642.348,3834.104
2021-09-02,-0.5141,3795.0801,3746.3,3808.2507,3775.5681,3765.8123,3.0162,2.4086,2.5557,21.0193,43.2265,75702624,3767.9219,54642.348,3775.5681
2021-09-01,-1.0178,3834.104,3785.3242,3802.3972,3804.8362,3795.0801,3.0318,2.421,2.5426,21.1279,43.2265,91030128,3804.7148,54642.348,3795.0801
2021-08-31,-0.2538,3853.616,3775.5681,3795.0801,3834.104,3824.3481,3.0629,2.4459,2.5167,21.3452,43.2265,125682376,3819.1267,54642.348,3834.104
2021-08-30,2.6042,3843.8601,3746.3,3784.3486,3843.8601,3834.104,3.0707,2.4521,2.5103,21.3995,43.2265,119775032,3808.1172,54642.348,3843.8601
2021-08-27,-0.7752,3795.0801,3736.5442,3776.0559,3756.0562,3746.3,2.9928,2.3899,2.5757,20.8563,43.2265,74078080,3752.1353,54642.348,3746.3
2021-08-26,-0.5141,3804.8362,3746.3,3770.6902,3775.5681,3765.8123,3.0162,2.4086,2.5557,21.0193,43.2265,64429544,3762.2954,54642.348,3775.5681
2021-08-25,0,3804.8362,3756.0562,3767.2756,3795.0801,3785.3242,3.0318,2.421,2.5426,21.1279,43.2265,80668392,3786.917,54642.348,3795.0801
2021-08-24,-1.7677,3863.3721,3736.5442,3764.3486,3795.0801,3785.3242,3.0318,2.421,2.5426,21.1279,43.2265,140593728,3788.7161,54642.348,3795.0801
2021-08-23,0.7634,3892.6399,3834.104,3763.373,3873.1279,3863.3721,3.0863,2.4646,2.4976,21.5081,43.2265,63487968,3863.1084,54642.348,3863.3721
2021-08-20,1.2887,3843.8601,3736.5442,3760.4463,3834.104,3824.3481,3.0629,2.4459,2.5167,21.3452,43.2265,82307488,3803.2847,54642.348,3834.104
2021-08-19,-4.6683,3921.908,3765.8123,3755.0806,3795.0801,3785.3242,3.024,2.4148,2.5491,21.0736,43.2265,203335184,3826.6602,54642.348,3785.3242
2021-08-18,3.5623,3990.2,3834.104,3750.2026,3970.688,3960.9319,3.172,2.533,2.4301,22.1055,43.2265,230485072,3924.197,54642.348,3970.688
2021-08-16,1.5504,3834.104,3746.3,3738.9832,3843.8601,3834.104,3.0629,2.4459,2.5167,21.3452,43.2265,65304700,3794.3386,54642.348,3834.104
2021-08-13,1.5748,3785.3242,3726.7881,3733.1296,3785.3242,3775.5681,3.0162,2.4086,2.5557,21.0193,43.2265,97681832,3758.377,54642.348,3775.5681
2021-08-12,-0.2618,3756.0562,3707.2761,3725.3247,3726.7881,3717.0322,2.9694,2.3712,2.5959,20.6934,43.2265,88022744,3726.4177,54642.348,3717.0322
2021-08-10,-0.7792,3795.0801,3717.0322,3723.8613,3726.7881,3717.0322,2.9772,2.3774,2.5892,20.7477,43.2265,87916448,3735.675,54642.348,3726.7881
2021-08-09,-2.0356,3853.616,3726.7881,3720.9346,3765.8123,3756.0562,3.0006,2.3961,2.569,20.9107,43.2224,95421480,3772.0493,54637.113,3756.0562
2021-08-06,-2.963,3960.9319,3804.8362,3718.4956,3843.8601,3834.104,3.0629,2.4459,2.5167,21.3452,43.2224,142061232,3845.2607,54637.113,3834.104
2021-08-05,5.1948,3990.2,3804.8362,3715.5688,3951.176,3941.4199,3.1565,2.5206,2.4421,21.9969,43.2224,274092224,3920.1184,54637.113,3951.176
2021-08-04,2.6667,3756.0562,3678.0083,3704.3494,3765.8123,3756.0562,3.0006,2.3961,2.569,20.9107,43.2224,85584552,3731.6924,54637.113,3756.0562
2021-08-03,0.2674,3687.7642,3629.2283,3706.3005,3668.2522,3658.4963,2.9226,2.3339,2.6375,20.3675,43.2224,81871344,3658.6257,54637.113,3658.4963
2021-08-02,0.8086,3678.0083,3609.7163,3713.6177,3648.7402,3638.9844,2.9149,2.3277,2.6445,20.3132,43.2224,98592864,3633.0679,54637.113,3648.7402
2021-07-30,-1.5915,3736.5442,3619.4722,3725.8125,3629.2283,3619.4722,2.8915,2.309,2.6659,20.1503,43.2224,105884792,3664.7891,54637.113,3619.4722
2021-07-29,1.0724,3746.3,3658.4963,3737.032,3687.7642,3678.0083,2.9382,2.3463,2.6235,20.4761,43.2224,95806984,3686.3394,54637.113,3678.0083
2021-07-28,-1.8421,3717.0322,3629.2283,3745.3245,3648.7402,3638.9844,2.9071,2.3214,2.6516,20.2589,43.2224,72473832,3663.5706,54637.113,3638.9844
2021-07-27,-0.7833,3765.8123,3678.0083,3753.6172,3707.2761,3697.5203,2.9616,2.365,2.6028,20.6391,43.2224,92940544,3711.0974,54637.113,3707.2761
2021-07-26,-1.0336,3804.8362,3726.7881,3759.9585,3736.5442,3726.7881,2.985,2.3837,2.5824,20.802,43.2225,84047648,3752.0852,54637.285,3736.5442
2021-07-23,-0.7692,3853.616,3736.5442,3767.7634,3785.3242,3775.5681,3.0162,2.4086,2.5557,21.0193,43.2225,89416960,3777.5745,54637.285,3775.5681
2021-07-22,2.0942,3814.592,3746.3,3773.6169,3814.592,3804.8362,3.0396,2.4272,2.536,21.1822,43.2225,87443304,3790.1685,54637.285,3804.8362
2021-07-21,1.0582,3785.3242,3717.0322,3775.5681,3736.5442,3726.7881,2.9772,2.3774,2.5892,20.7477,43.2225,103439320,3751.0278,54637.285,3726.7881
2021-07-19,-1.5625,3756.0562,3687.7642,3786.2998,3697.5203,3687.7642,2.946,2.3526,2.6166,20.5305,43.2225,64599288,3710.635,54637.285,3687.7642
2021-07-16,0.7874,3765.8123,3717.0322,3794.1045,3756.0562,3746.3,2.9928,2.3899,2.5757,20.8563,43.2225,100949472,3743.4399,54637.285,3746.3
2021-07-15,2.6954,3746.3,3638.9844,3797.519,3726.7881,3717.0322,2.9694,2.3712,2.5959,20.6934,43.2225,130319016,3705.4016,54637.285,3717.0322
2021-07-14,-1.8519,3707.2761,3609.7163,3808.2507,3629.2283,3619.4722,2.8915,2.309,2.6659,20.1503,43.2225,107814888,3638.4819,54637.285,3619.4722
2021-07-13,0.5319,3707.2761,3668.2522,3822.8848,3687.7642,3678.0083,2.946,2.3526,2.6166,20.5305,43.2225,163704048,3682.0413,54637.285,3687.7642
2021-07-12,-1.0526,3726.7881,3658.4963,3844.8357,3678.0083,3668.2522,2.9304,2.3401,2.6305,20.4218,43.2225,122721736,3687.7266,54637.285,3668.2522
2021-07-09,-1.8088,3775.5681,3687.7642,3873.6157,3717.0322,3707.2761,2.9616,2.365,2.6028,20.6391,43.2225,131023608,3724.2073,54637.285,3707.2761
2021-07-08,1.3089,3804.8362,3726.7881,3897.0303,3775.5681,3765.8123,3.0162,2.4086,2.5557,21.0193,43.2225,151278960,3760.7556,54637.285,3775.5681
2021-07-07,-1.7995,3843.8601,3717.0322,3918.0056,3736.5442,3726.7881,2.9772,2.3774,2.5892,20.7477,43.2225,152443584,3764.0286,54637.285,3726.7881
2021-07-06,-0.2564,3853.616,3795.0801,3937.5176,3804.8362,3795.0801,3.0318,2.421,2.5426,21.1279,43.2225,56700552,3807.1548,54637.285,3795.0801
2021-07-05,-2.2556,3863.3721,3785.3242,3952.6394,3814.592,3804.8362,3.0396,2.4272,2.536,21.1822,43.2225,87093472,3811.2849,54637.285,3804.8362
2021-07-02,1.269,3931.6641,3873.1279,3969.7124,3892.6399,3882.884,3.1097,2.4832,2.4788,21.671,43.2225,87434696,3900.3613,54637.285,3892.6399
2021-07-01,0,3873.1279,3814.592,3986.7854,3843.8601,3834.104,3.0707,2.4521,2.5103,21.3995,43.2225,98064776,3844.3174,54637.285,3843.8601
2021-06-30,1.0256,3873.1279,3795.0801,4007.2729,3843.8601,3834.104,3.0707,2.4521,2.5103,21.3995,43.2225,115669552,3846.9131,54637.285,3843.8601
2021-06-29,-0.7634,3814.592,3765.8123,4022.8826,3804.8362,3795.0801,3.3103,2.4952,2.536,26.2562,43.2225,124818496,3798.9041,54637.285,3804.8362
2021-06-28,-1.5038,3892.6399,3834.104,4040.4434,3843.8601,3834.104,3.3358,2.5143,2.5167,26.4581,43.2225,144764192,3850.2649,54637.285,3834.104
2021-06-25,0,3941.4199,3892.6399,4047.2725,3902.396,3892.6399,3.3867,2.5527,2.4788,26.8621,43.2225,77480400,3916.407,54637.285,3892.6399
2021-06-24,1.269,3912.1521,3863.3721,4045.3213,3892.6399,3882.884,3.3867,2.5527,2.4788,26.8621,43.2225,51642120,3888.0779,54637.285,3892.6399
2021-06-23,-2.4752,3970.688,3843.8601,4048.7358,3853.616,3843.8601,3.3443,2.5207,2.5103,26.5254,43.2225,166563104,3891.0259,54637.285,3843.8601
2021-06-22,2.5381,3970.688,3824.3481,4053.6138,3941.4199,3931.6641,3.4291,2.5847,2.4482,27.1987,43.2225,123775240,3910.0325,54637.285,3941.4199
2021-06-21,0.7673,3873.1279,3765.8123,4046.2969,3853.616,3843.8601,3.3443,2.5207,2.5103,26.5254,43.2225,148665792,3818.2754,54637.285,3843.8601
2021-06-18,-2.9777,3960.9319,3814.592,4043.3701,3834.104,3814.592,3.3188,2.5016,2.5296,26.3235,43.2225,303403648,3858.2747,54637.285,3814.592
2021-06-17,0.4988,3970.688,3834.104,4041.4189,3941.4199,3931.6641,3.4206,2.5783,2.4542,27.1314,43.2225,313325152,3910.5608,54637.285,3931.6641
2021-06-16,-5.2009,4068.2478,3912.1521,4035.0774,3912.1521,3902.396,3.4037,2.5655,2.4665,26.9967,43.2225,448204224,3959.0063,54637.285,3912.1521
2021-06-15,-2.7586,4243.8555,4107.272,4029.7117,4136.5396,4126.7837,3.5904,2.7063,2.3382,28.4778,43.2225,187027456,4143.4751,54637.285,4126.7837
2021-06-14,1.6355,4243.8555,4175.5635,4018.0044,4243.8555,4234.0996,3.6923,2.7831,2.2737,29.2857,43.2224,124269704,4215.2646,54637.109,4243.8555
2021-06-11,-0.4651,4243.8555,4175.5635,4003.3706,4185.3198,4175.5635,3.6328,2.7383,2.3109,28.8144,43.2224,53867520,4195.3975,54637.109,4175.5635
2021-06-10,1.8957,4214.5879,4156.0518,3992.1511,4195.0757,4185.3198,3.6498,2.7511,2.3001,28.9491,43.2224,99689832,4189.7485,54637.109,4195.0757
2021-06-09,0.4762,4165.8076,3999.9558,3982.8828,4117.0278,4107.272,3.5819,2.6999,2.3437,28.4105,43.2224,100108136,4105.7622,54637.109,4117.0278
2021-06-08,-1.1765,4175.5635,4087.7598,3976.5415,4097.5156,4087.7598,3.5649,2.6871,2.3549,28.2759,43.2224,101463712,4122.1265,54637.109,4097.5156
2021-06-07,-2.0737,4243.8555,4107.272,3969.7124,4146.2959,4136.5396,3.6074,2.7191,2.3272,28.6125,43.2224,142339728,4143.7515,54637.109,4146.2959
2021-06-04,-0.4587,4282.8794,4185.3198,3958.0051,4234.0996,4224.3438,3.6838,2.7767,2.2789,29.2184,43.2224,128724504,4235.1919,54637.109,4234.0996
2021-06-03,2.3474,4253.6118,4117.0278,3943.8589,4253.6118,4243.8555,3.7007,2.7895,2.2685,29.353,43.2224,161617936,4203.4043,54637.109,4253.6118
2021-06-02,0,4273.1235,4126.7837,3934.103,4175.5635,4156.0518,3.6159,2.7255,2.3217,28.6798,43.2224,290965248,4193.8984,54637.109,4156.0518
2021-05-31,4.6683,4175.5635,4009.7119,3927.7615,4165.8076,4156.0518,3.6159,2.7255,2.3217,28.6798,43.2224,304272768,4119.2441,54637.109,4156.0518
2021-05-28,3.038,4068.2478,3921.908,3923.3713,3999.9558,3970.688,3.4546,2.6039,2.4301,27.4007,43.2224,255409248,4008.2808,54637.109,3970.688
2021-05-27,-2.7094,4087.7598,3853.616,3926.7859,3873.1279,3853.616,3.3527,2.5271,2.5039,26.5928,43.2224,580232768,3924.0962,54637.109,3853.616
2021-05-25,0.495,4038.98,3941.4199,3941.4199,3960.9319,3951.176,3.4461,2.5975,2.4361,27.3333,43.2224,157175136,3986.8455,54637.109,3960.9319
2021-05-24,3.856,3960.9319,3814.592,3948.2493,3941.4199,3931.6641,3.4291,2.5847,2.4482,27.1987,43.2224,137153584,3923.5264,54637.109,3941.4199
2021-05-21,0.2577,3853.616,3765.8123,3957.5173,3804.8362,3795.0801,3.3018,2.4888,2.5426,26.1888,43.2224,112865432,3807.6047,54637.109,3795.0801
2021-05-20,0.2584,3834.104,3726.7881,3978.0049,3785.3242,3775.5681,3.2933,2.4824,2.5491,26.1215,43.2224,153593120,3789.2722,54637.109,3785.3242
2021-05-19,-0.7692,3843.8601,3756.0562,4002.395,3785.3242,3775.5681,3.2848,2.476,2.5557,26.0542,43.2224,126081616,3784.1367,54637.109,3775.5681
2021-05-18,0,3863.3721,3795.0801,4025.3215,3814.592,3804.8362,3.3103,2.4952,2.536,26.2562,43.2224,118598008,3825.0005,54637.109,3804.8362
2021-05-17,-2.2556,3902.396,3804.8362,4050.1992,3814.592,3804.8362,3.3103,2.4952,2.536,26.2562,43.2224,200176400,3842.9075,54637.109,3804.8362
2021-05-11,-1.4815,3941.4199,3882.884,4072.1501,3892.6399,3882.884,3.3867,2.5527,2.4788,26.8621,43.2224,155642016,3901.9456,54637.109,3892.6399
