Date,Price Change 1 Day Percent,High Price,Low Price,Moving Average 20 Day,Ask Price,Bid Price,Price to Sales Ratio,Price to Book Ratio,Dividend Indicated Yld - Gross,Price Earnings Ratio,Free Float Percent,Volume,VWAP (Vol Weighted Average Price),Equity Float,Closing Price
2024-11-01,-0.7463,6725,6550,6965,6650,6625,3.4588,2.2809,5.3227,10.6987,39.1946,101423104,6610.1157,36581.668,6650
2024-10-31,-0.7407,6825,6700,6980,6725,6700,3.4848,2.298,5.2829,10.7791,39.1946,126730704,6741.9756,36581.668,6700
2024-10-30,-1.0989,6775,6575,6997.5,6750,6725,3.5108,2.3152,5.2438,10.8596,39.1946,122132704,6682.2007,36581.668,6750
2024-10-29,0,6850,6725,7008.75,6850,6825,3.5498,2.3409,5.1862,10.9802,39.1946,91268304,6785.3267,36581.668,6825
2024-10-28,-3.1915,7075,6800,7020,6850,6825,3.5498,2.3409,5.1862,10.9802,39.1946,114500800,6863.833,36581.668,6825
2024-10-25,1.0753,7050,6975,7025,7050,7025,3.6668,2.4181,5.0207,11.3422,39.1946,34637500,7016.3794,36581.668,7050
2024-10-24,-1.4134,7150,6975,7025,7000,6975,3.6278,2.3923,5.0747,11.2215,39.1946,65877100,7017.2065,36581.668,6975
2024-10-23,0,7125,7025,7035,7075,7050,3.6798,2.4266,5.0029,11.3824,39.1946,38222900,7057.9727,36581.668,7075
2024-10-22,-1.7361,7175,7075,7041.25,7100,7075,3.6798,2.4266,5.0029,11.3824,39.1946,43582700,7098.8564,36581.668,7075
2024-10-21,0.3484,7250,7125,7058.75,7200,7175,3.7448,2.4695,4.9161,11.5835,39.1946,43056000,7187.9468,36581.668,7200
2024-10-18,-0.692,7300,7175,7071.25,7200,7175,3.7318,2.4609,4.9332,11.5433,39.1946,57379200,7204.9951,36581.668,7175
2024-10-17,3.2143,7250,7000,7077.5,7225,7200,3.7578,2.4781,4.8991,11.6237,39.1946,90219904,7179.4009,36581.668,7225
2024-10-16,-0.7092,7075,6925,7086.25,7025,7000,3.6408,2.4009,5.0565,11.2618,39.1946,133022496,6997.438,36581.668,7000
2024-10-15,1.8051,7100,6925,7106.25,7050,7025,3.6668,2.4181,5.0207,11.3422,39.1946,90358600,7041.1182,36581.668,7050
2024-10-14,-0.3597,6975,6900,7125,6925,6900,3.6018,2.3752,5.1113,11.1411,39.1946,55885300,6930.4146,36581.668,6925
2024-10-11,0,7025,6925,7142.5,6975,6950,3.6148,2.3838,5.0929,11.1813,39.1946,45331500,6973.9004,36581.668,6950
2024-10-10,0,7050,6900,7160,6950,6925,3.6148,2.3838,5.0929,11.1813,39.1946,44291900,6956.8081,36581.668,6950
2024-10-09,-1.7668,7175,6950,7181.25,6975,6950,3.6148,2.3838,5.0929,11.1813,39.1946,76515696,7048.6509,36581.668,6950
2024-10-08,2.9091,7175,6775,7196.25,7100,7075,3.6798,2.4266,5.0029,11.3824,39.1947,132141504,7050.0605,36581.699,7075
2024-10-07,-1.0791,6925,6800,7205,6875,6850,3.5758,2.358,5.1485,11.0607,39.1947,103943104,6850.5493,36581.699,6875
2024-10-04,-1.4184,7050,6900,7223.75,6950,6925,3.6148,2.3838,5.0929,11.1813,39.1947,79485296,6948.1309,36581.699,6950
2024-10-03,1.0753,7075,6900,7235,7050,7025,3.6668,2.4181,5.0207,11.3422,39.1947,86264896,6983.2041,36581.699,7050
2024-10-02,-1.0638,7100,6925,7241.25,6975,6950,3.6278,2.3923,5.0747,11.2215,39.1947,91076400,7002.5044,36581.699,6975
2024-10-01,1.8051,7075,6950,7246.25,7050,7025,3.6668,2.4181,5.0207,11.3422,39.1947,82690096,7034.5269,36581.699,7050
2024-09-30,-1.773,7025,6875,7253.75,6950,6925,3.6018,2.3752,5.1113,11.1411,39.1948,166203504,6965.9131,36581.848,6925
2024-09-27,-1.7422,7125,7000,7263.75,7050,7025,3.7954,2.587,5.0207,11.6711,39.1948,161405200,7046.1479,36581.848,7050
2024-09-26,-0.3472,7200,7100,7266.25,7175,7150,3.8627,2.6328,4.9332,11.8781,39.1948,173044000,7141.1562,36581.848,7175
2024-09-25,-3.0303,7350,7050,7268.75,7200,7175,3.8761,2.642,4.9161,11.9195,39.1948,192197104,7161.8765,36581.848,7200
2024-09-24,-0.3356,7475,7375,7260,7425,7400,3.9972,2.7246,4.7671,12.2919,39.1948,81817104,7425.5171,36581.848,7425
2024-09-23,2.0548,7450,7300,7241.25,7450,7425,4.0107,2.7337,4.7511,12.3333,39.1948,79675600,7398.2773,36581.848,7450
2024-09-20,-1.3514,7425,7300,7221.25,7325,7300,3.9299,2.6787,4.8487,12.085,39.1948,97901696,7333.0205,36581.848,7300
2024-09-19,0,7550,7400,7208.75,7425,7400,3.9838,2.7154,4.7832,12.2506,39.1948,124377800,7438.1064,36581.848,7400
2024-09-18,-0.3367,7450,7350,7201.25,7425,7400,3.9838,2.7154,4.7832,12.2506,39.1948,47279200,7386.6914,36581.848,7400
2024-09-17,2.0619,7450,7300,7191.25,7425,7400,3.9972,2.7246,4.7671,12.2919,39.1948,96428000,7398.4365,36581.848,7425
2024-09-13,-0.3425,7300,7225,7177.5,7300,7275,3.9165,2.6695,4.8654,12.0436,39.1948,45854000,7257.0635,36581.848,7275
2024-09-12,-1.0169,7425,7300,7167.5,7325,7300,3.9299,2.6787,4.8487,12.085,39.1948,68254304,7345.1152,36581.848,7300
2024-09-11,1.7241,7400,7275,7153.75,7375,7350,3.9703,2.7062,4.7994,12.2092,39.1948,91822304,7350.2705,36581.848,7375
2024-09-10,0,7275,7225,7138.75,7275,7250,3.903,2.6603,4.8822,12.0022,39.1948,73515696,7251.8877,36581.848,7250
2024-09-09,0,7250,7200,7126.25,7250,7225,3.903,2.6603,4.8822,12.0022,39.1948,71430304,7228.293,36581.848,7250
2024-09-06,1.0453,7275,7150,7108.75,7250,7225,3.903,2.6603,4.8822,12.0022,39.1948,63619300,7241.1753,36581.848,7250
2024-09-05,0,7225,7125,7088.75,7175,7150,3.8627,2.6328,4.9332,11.8781,39.1948,59432000,7191.9067,36581.848,7175
2024-09-04,1.4134,7175,7000,7070,7200,7175,3.8627,2.6328,4.9332,11.8781,39.1948,78789800,7118.665,36581.848,7175
2024-09-03,-1.7361,7250,7050,7050,7100,7075,3.8088,2.5961,5.0029,11.7125,39.1948,75100800,7104.9946,36581.848,7075
2024-09-02,1.0526,7275,7125,7027.5,7225,7200,3.8761,2.642,4.9161,11.9195,39.1948,82176000,7221.6377,36581.848,7200
2024-08-30,0.3521,7175,7075,6996.25,7125,7100,3.8357,2.6145,4.9678,11.7953,39.1948,153760496,7122.6084,36581.848,7125
2024-08-29,-1.7301,7300,7100,6980,7125,7100,3.8223,2.6053,4.9853,11.7539,39.1948,94475904,7182.8462,36581.848,7100
2024-08-28,2.847,7225,7000,6962.5,7225,7200,3.8896,2.6512,4.8991,11.9609,39.1948,114606200,7138.8345,36581.848,7225
2024-08-27,-0.3546,7050,6925,6921.25,7025,7000,3.7819,2.5778,5.0385,11.6298,39.1948,91686704,6963.8174,36581.848,7025
2024-08-26,0,7100,7000,6893.75,7050,7025,3.7954,2.587,5.0207,11.6711,39.1948,78515400,7044.9683,36581.848,7050
2024-08-23,0,7075,6975,6865,7075,7050,3.7954,2.587,5.0207,11.6711,39.1948,111752096,7032.2612,36581.848,7050
2024-08-22,-2.7586,7175,6925,6840,7050,7025,3.7954,2.587,5.0207,11.6711,39.1948,157323008,7045.6768,36581.848,7050
2024-08-21,0.6944,7300,7225,6816.25,7250,7225,3.903,2.6603,4.8822,12.0022,39.1948,88487800,7262.3374,36581.848,7250
2024-08-20,0.6993,7350,7150,6777.5,7225,7200,3.8761,2.642,4.9161,11.9195,39.1948,102615904,7235.6289,36581.848,7200
2024-08-19,1.0601,7150,7025,6748.75,7150,7125,3.8492,2.6236,4.9505,11.8367,39.1948,50246100,7089.1919,36581.848,7150
2024-08-16,0.7117,7125,7025,6726.25,7100,7075,3.8088,2.5961,5.0029,11.7125,39.1948,64266400,7076.4897,36581.848,7075
2024-08-15,-0.7067,7075,6925,6698.75,7025,7000,3.7819,2.5778,5.0385,11.6298,39.1948,75955504,6992.0752,36581.848,7025
2024-08-14,1.0714,7100,7025,6675,7075,7050,3.8088,2.5961,5.0029,11.7125,39.1948,97695104,7065.0752,36581.848,7075
2024-08-13,1.4493,7000,6850,6643.75,7000,6975,3.7684,2.5686,5.0565,11.5884,39.1948,68666000,6959.9219,36581.848,7000
2024-08-12,0.7299,6900,6775,6611.25,6900,6875,3.7146,2.5319,5.1298,11.4228,39.1948,50756000,6845.2437,36581.848,6900
2024-08-09,0.7353,6900,6800,6583.75,6850,6825,3.6877,2.5136,5.1673,11.34,39.1948,79710704,6854.2759,36581.848,6850
2024-08-08,0.369,6850,6725,6562.5,6800,6775,3.6608,2.4952,5.2053,11.2573,39.1948,81408496,6791.5825,36581.848,6800
2024-08-07,2.2642,6775,6650,6542.5,6775,6750,3.6473,2.486,5.2245,11.2159,39.1948,84634200,6730.1494,36581.801,6775
2024-08-06,0.7605,6700,6525,6522.5,6650,6625,3.5666,2.431,5.3428,10.9676,39.1948,95785000,6629.9805,36581.801,6625
2024-08-05,-3.3088,6725,6500,6510,6575,6550,3.5396,2.4127,5.3834,10.8848,39.1948,184384000,6606.1982,36581.801,6575
2024-08-02,0.7407,6875,6675,6492.5,6825,6800,3.6608,2.4952,5.2053,11.2573,39.1948,167892400,6797.8672,36581.801,6800
2024-08-01,5.4688,6750,6500,6473.75,6750,6725,3.6339,2.4769,5.2438,11.1745,39.1948,163086208,6657.519,36581.801,6750
2024-07-31,-1.1583,6475,6375,6448.75,6425,6400,3.4454,2.3484,5.5306,10.5951,39.1948,99004096,6411.9331,36581.801,6400
2024-07-30,0,6550,6375,6440,6500,6475,3.4858,2.376,5.4665,10.7192,39.1948,87535296,6439.9155,36581.801,6475
2024-07-29,-1.145,6550,6450,6426.25,6500,6475,3.4858,2.376,5.4665,10.7192,39.1948,54435300,6495.8599,36581.801,6475
2024-07-26,-0.3802,6625,6500,6415,6575,6550,3.5262,2.4035,5.4039,10.8434,39.1948,76519504,6567.2114,36581.801,6550
2024-07-25,1.5444,6575,6400,6395,6575,6550,3.5396,2.4127,5.3834,10.8848,39.1948,66655400,6497.7637,36581.801,6575
2024-07-24,-2.2642,6575,6475,6366.25,6500,6475,3.4858,2.376,5.4665,10.7192,39.1948,63940900,6498.4844,36581.801,6475
2024-07-23,-1.1194,6750,6550,6335,6625,6600,3.5666,2.431,5.3428,10.9676,39.1948,77861696,6623.3081,36581.801,6625
2024-07-22,2.682,6700,6525,6300,6725,6700,3.6069,2.4585,5.2829,11.0917,39.1948,110467000,6634.6987,36581.801,6700
2024-07-19,-0.3817,6525,6450,6265,6525,6500,3.5127,2.3943,5.4246,10.802,39.1948,63165500,6490.7607,36581.801,6525
2024-07-18,1.5504,6600,6500,6245,6575,6550,3.5262,2.4035,5.4039,10.8434,39.1948,132532000,6567.5005,36581.801,6550
2024-07-17,1.5748,6525,6375,6215,6450,6425,3.4724,2.3668,5.4877,10.6779,39.1948,109729800,6447.9556,36581.801,6450
2024-07-16,0,6400,6300,6180,6350,6325,3.4185,2.3301,5.5741,10.5123,39.1948,64687900,6339.6543,36581.801,6350
2024-07-15,-1.1673,6450,6300,6150,6375,6350,3.4185,2.3301,5.5741,10.5123,39.1948,66071800,6349.9058,36581.801,6350
2024-07-12,0.3906,6550,6400,6126.25,6425,6400,3.4589,2.3576,5.5091,10.6365,39.1948,146672992,6475.104,36581.801,6425
2024-07-11,0.3922,6425,6350,6101.25,6400,6375,3.4454,2.3484,5.5306,10.5951,39.1948,66801300,6396.8188,36581.801,6400
2024-07-10,0,6450,6300,6087.5,6375,6350,3.432,2.3393,5.5523,10.5537,39.1948,59685300,6365.5278,36581.801,6375
2024-07-09,2.4096,6400,6200,6082.5,6375,6350,3.432,2.3393,5.5523,10.5537,39.1948,84177600,6344.6787,36581.801,6375
2024-07-08,-3.1128,6425,6200,6077.5,6250,6225,3.3512,2.2842,5.6861,10.3054,39.1948,138144000,6280.7549,36581.824,6225
2024-07-05,2.8,6500,6300,6075,6425,6400,3.4589,2.3576,5.5091,10.6365,39.1948,111646800,6404.9844,36581.824,6425
2024-07-04,0.4016,6400,6225,6053.75,6275,6250,3.3647,2.2934,5.6633,10.3468,39.1948,90147800,6319.4302,36581.824,6250
2024-07-03,0.4032,6300,6100,6048.75,6225,6200,3.3512,2.2842,5.6861,10.3054,39.1948,70017104,6198.5991,36581.824,6225
2024-07-02,-0.8,6350,6150,6042.5,6200,6175,3.3378,2.275,5.709,10.264,39.1948,159356608,6254.2383,36581.824,6200
2024-07-01,1.626,6250,6100,6027.5,6250,6225,3.3647,2.2934,5.6633,10.3468,39.1948,100408200,6197.7007,36581.824,6250
2024-06-28,2.5,6250,6000,6008.75,6175,6150,3.3108,2.2567,5.7554,10.1812,39.1948,191371600,6165.8359,36581.824,6150
2024-06-27,2.5641,6075,5875,5991.25,6025,6000,3.3284,2.3267,5.8993,10.1446,39.1948,117602400,5988.1128,36581.824,6000
2024-06-26,-1.2658,6025,5850,5988.75,5875,5850,3.2452,2.2685,6.0506,9.891,39.1948,92895696,5904.3799,36581.824,5850
2024-06-25,-1.25,5975,5825,5987.5,5925,5900,3.2868,2.2976,5.974,10.0178,39.1948,159983808,5899.1108,36581.824,5925
2024-06-24,-2.0408,6125,6000,5993.75,6025,6000,3.3284,2.3267,5.8993,10.1446,39.1948,58831900,6052.3896,36581.824,6000
2024-06-21,2.9412,6200,6025,5995,6150,6125,3.3977,2.3751,5.7789,10.356,39.1948,188716304,6130.2803,36581.824,6125
2024-06-20,3.4783,5950,5750,6005,5975,5950,3.3006,2.3073,5.9489,10.0601,39.1948,82660000,5891.2642,36581.824,5950
2024-06-19,0,5850,5675,6036.25,5750,5725,3.1897,2.2297,6.1558,9.7219,39.1948,116004200,5755.1924,36581.824,5750
2024-06-14,-2.1277,5875,5650,6066.25,5750,5725,3.1897,2.2297,6.1558,9.7219,39.1948,203241504,5745.9316,36581.824,5750
2024-06-13,-0.8439,6000,5850,6097.5,5900,5875,3.259,2.2782,6.0248,9.9333,39.1948,162616704,5903.8779,36581.824,5875
2024-06-12,-3.2653,6075,5900,6113.75,5950,5925,3.2868,2.2976,5.974,10.0178,39.1948,120857200,5957.5664,36581.824,5925
2024-06-11,-2.3904,6250,6125,6127.5,6150,6125,3.3977,2.3751,5.7789,10.356,39.1948,56254400,6161.3701,36581.824,6125
2024-06-10,0,6350,6200,6135,6300,6275,3.4809,2.4333,5.6408,10.6096,39.1948,80154400,6269.3569,36581.824,6275
2024-06-07,1.6194,6275,6150,6135,6275,6250,3.4809,2.4333,5.6408,10.6096,39.1949,99092800,6236.3477,36581.875,6275
2024-06-06,2.9167,6200,6075,6135,6200,6175,3.4255,2.3945,5.7321,10.4405,39.195,85735200,6138.7754,36582.023,6175
2024-06-05,-2.439,6150,5975,6133.75,6025,6000,3.3284,2.3267,5.8993,10.1446,39.195,105170200,6048.1772,36582.023,6000
2024-06-04,0.8197,6275,6125,6150,6175,6150,3.4116,2.3848,5.7554,10.3982,39.195,137800608,6189.9717,36582.023,6150
2024-06-03,3.3898,6150,6025,6187.5,6125,6100,3.3839,2.3655,5.8026,10.3137,39.195,92525600,6087.4478,36582.023,6100
2024-05-31,0.4255,6025,5900,6228.75,5925,5900,3.2729,2.2879,5.9993,9.9756,39.1954,169567008,5939.292,36582.355,5900
2024-05-30,1.2931,6000,5525,6271.25,5875,5850,3.259,2.2782,6.0248,9.9333,39.1954,236632608,5773.999,36582.355,5875
2024-05-29,-2.521,5875,5700,6325,5825,5800,3.2174,2.2491,6.1027,9.8065,39.1954,169386304,5788.5649,36582.355,5800
2024-05-28,2.1459,6025,5825,6387.5,5975,5950,3.3006,2.3073,5.9489,10.0601,39.1954,93701696,5962.5786,36582.355,5950
2024-05-27,-3.719,6050,5825,6431.25,5850,5825,3.2313,2.2588,6.0765,9.8487,39.1954,258450896,5906.2651,36582.355,5825
2024-05-22,0.4149,6150,5950,6476.25,6050,6025,3.3561,2.3461,5.8505,10.2292,39.1954,171675904,6044.9341,36582.355,6050
2024-05-21,-4.7431,6275,5975,6510,6025,6000,3.3423,2.3364,5.8748,10.1869,39.1954,308552288,6069.9873,36582.355,6025
2024-05-20,-3.8023,6625,6200,6548.75,6325,6300,3.5087,2.4527,5.5962,10.6941,39.1954,168796000,6360.2061,36582.355,6325
2024-05-17,3.5433,6650,6350,6563.75,6600,6575,3.6474,2.5496,5.3834,11.1168,39.1954,133153904,6537.0283,36582.355,6575
2024-05-16,-0.3922,6500,6325,6566.25,6375,6350,3.5225,2.4624,5.5741,10.7364,39.1957,114806304,6409.561,36582.668,6350
2024-05-15,2.8226,6400,6200,6590,6375,6350,3.5364,2.4721,5.5523,10.7787,39.1957,80923000,6344.7334,36582.668,6375
2024-05-14,0,6300,6175,6615,6225,6200,3.4393,2.4042,5.709,10.4828,39.1957,94048400,6211.8247,36582.668,6200
2024-05-13,-1.1952,6275,6125,6643.75,6200,6175,3.4393,2.4042,5.709,10.4828,39.1957,128638304,6209.6626,36582.668,6200
2024-05-08,0,6450,6250,6678.75,6300,6275,3.4809,2.4333,5.6408,10.6096,39.1958,117065296,6321.5063,36582.77,6275
2024-05-07,0,6400,6250,6710,6300,6275,3.4809,2.4333,5.6408,10.6096,39.1974,130410304,6320.7681,36584.219,6275
2024-05-06,2.0325,6400,6150,6758.75,6300,6275,3.4809,2.4333,5.6408,10.6096,39.1981,184234208,6279.1079,36584.934,6275
2024-05-03,-2.7668,6425,6050,6803.75,6175,6150,3.4116,2.3848,5.7554,10.3982,39.1988,270529088,6184.6572,36585.539,6150
2024-05-02,-8.3333,6800,6050,6855,6350,6325,3.5087,2.4527,5.5962,10.6941,39.215,501849312,6350.4038,36600.652,6325
2024-04-30,-0.361,7050,6775,6901.25,6950,6900,3.8276,2.6757,5.1298,11.6663,39.215,189991296,6913.7534,36600.652,6900
2024-04-29,2.5926,6950,6650,6908.75,6950,6925,3.8415,2.6854,5.1113,11.7086,39.215,77938400,6868.1455,36600.652,6925
2024-04-26,-2.8777,7025,6750,6915,6750,6725,3.7444,2.6175,5.2438,11.4127,39.215,125875000,6858.7427,36600.652,6750
2024-04-25,-1.4184,7075,6925,6930,6975,6950,3.8554,2.6951,5.0929,11.7509,39.215,111803504,6983.0547,36600.652,6950
2024-04-24,3.2967,7050,6900,6946.25,7050,7025,3.9108,2.7338,5.0207,11.9199,39.215,117586496,6983.9546,36600.652,7050
2024-04-23,1.487,6925,6725,6952.5,6850,6825,3.786,2.6466,5.1862,11.5395,39.215,107625800,6834.4038,36600.652,6825
2024-04-22,0,6875,6575,6981.25,6750,6725,3.7306,2.6078,5.2633,11.3704,39.215,121727904,6680.4185,36600.652,6725
2024-04-19,-1.1029,6800,6650,7015,6725,6700,3.7306,2.6078,5.2633,11.3704,39.215,47943300,6722.272,36600.652,6725
2024-04-18,2.6415,6900,6725,7042.5,6800,6775,3.7722,2.6369,5.2053,11.4972,39.215,106893904,6806.1855,36600.652,6800
2024-04-17,0,6775,6625,7058.75,6650,6625,3.6751,2.569,5.3428,11.2014,39.215,83840200,6687.5552,36600.652,6625
2024-04-16,-2.9304,6725,6300,7082.5,6650,6625,3.6751,2.569,5.3428,11.2014,39.215,180012400,6533.0068,36600.652,6625
2024-04-05,-0.7273,6900,6825,7105,6850,6825,3.786,2.6466,5.1862,11.5395,39.2168,46111500,6856.5757,36602.305,6825
2024-04-04,1.476,6925,6750,7115,6900,6875,3.8138,2.666,5.1485,11.6241,39.2168,64423000,6872.2817,36602.305,6875
2024-04-03,-1.8116,6950,6675,7122.5,6775,6750,3.7583,2.6272,5.2245,11.455,39.2168,115372600,6767.6323,36602.305,6775
2024-04-02,0,6900,6700,7135,6925,6900,3.8276,2.6757,5.1298,11.6663,39.2168,135764896,6830.6543,36602.305,6900
2024-04-01,-4.8276,7250,6750,7140,6900,6875,3.8276,2.6757,5.1298,11.6663,39.2168,158358592,6933.4624,36602.305,6900
2024-03-28,1.0453,7250,7125,7151.25,7250,7225,4.0218,2.8114,4.8822,12.2581,39.2168,90900896,7223.9385,36602.305,7250
2024-03-27,0,7250,7175,7142.5,7200,7175,4.1078,2.5672,4.9332,12.1625,39.2168,46295700,7205.6294,36602.305,7175
2024-03-26,-1.0345,7225,7125,7136.25,7200,7175,4.1078,2.5672,4.9332,12.1625,39.2168,74274304,7173.8643,36602.305,7175
2024-03-25,2.8369,7250,7000,7130,7250,7225,4.1507,2.5941,4.8822,12.2896,39.2168,78212704,7172.6499,36602.305,7250
2024-03-22,0,7075,6950,7122.5,7075,7050,4.0362,2.5225,5.0207,11.9506,39.2168,87320800,7031.1411,36602.305,7050
2024-03-21,0,7200,7050,7132.5,7075,7050,4.0362,2.5225,5.0207,11.9506,39.2168,81774800,7094.4722,36602.305,7050
2024-03-20,-3.0928,7050,7000,7137.5,7075,7050,4.0362,2.5225,5.0207,11.9506,39.2169,83416704,7037.7949,36602.449,7050
2024-03-19,1.3937,7350,7225,7142.5,7300,7275,4.165,2.603,4.8654,12.332,39.2169,100836600,7295.5391,36602.449,7275
2024-03-18,-3.0405,7425,7175,7138.75,7175,7150,4.1078,2.5672,4.9332,12.1625,39.2169,105778200,7273.0923,36602.449,7175
2024-03-15,0,7500,7275,7140,7400,7375,4.2366,2.6477,4.7832,12.5439,39.2169,250581104,7398.6523,36602.449,7400
2024-03-14,1.7182,7400,7225,7121.25,7400,7375,4.2366,2.6477,4.7832,12.5439,39.2169,161192992,7349.6885,36602.449,7400
2024-03-13,2.1053,7275,7150,7106.25,7275,7250,4.165,2.603,4.8654,12.332,39.2169,126022704,7237.4272,36602.449,7275
2024-03-08,0.3521,7175,7100,7090,7150,7125,4.0792,2.5493,3.7146,12.0777,39.24,109032400,7140.3843,36624.043,7125
2024-03-07,0.3534,7125,7025,7076.25,7100,7075,4.0648,2.5404,3.7277,12.0353,39.24,94950400,7089.4849,36624.043,7100
