Date,Price Change 1 Day Percent,High Price,Low Price,Moving Average 20 Day,Ask Price,Bid Price,Price to Sales Ratio,Price to Book Ratio,Dividend Indicated Yld - Gross,Price Earnings Ratio,Free Float Percent,Volume,VWAP (Vol Weighted Average Price),Equity Float,Closing Price
2022-09-28,0.3802,2660,2600,2698,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,2767300,2635.9124,731.9738,2640
2022-09-27,-0.3788,2650,2610,2698,2640,2630,1.2127,0.5681,2.1418,11.3306,7.4893,585500,2634.1931,731.9738,2630
2022-09-26,-1.1236,2670,2580,2698,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,3179000,2627.446,731.9738,2640
2022-09-23,-0.3731,2730,2670,2698,2690,2670,1.2312,0.5767,2.1097,11.503,7.4893,1909200,2695.968,731.9738,2670
2022-09-22,-0.3717,2700,2640,2697.5,2680,2670,1.2358,0.5789,2.1019,11.546,7.4893,1283400,2679.0837,731.9738,2680
2022-09-21,-0.3704,2720,2680,2694,2690,2680,1.2404,0.581,2.0941,11.5891,7.4893,3051700,2692.1433,731.9738,2690
2022-09-20,0,2730,2680,2691.5,2700,2690,1.245,0.5832,2.0863,11.6322,7.4893,1135200,2692.7598,731.9738,2700
2022-09-19,0.3717,2740,2660,2688.5,2720,2700,1.245,0.5832,2.0863,11.6322,7.4893,2887300,2689.5349,731.9738,2700
2022-09-16,-2.1818,2780,2670,2681.5,2700,2690,1.2404,0.581,2.0941,11.5891,7.4893,6050800,2709.937,731.9738,2690
2022-09-15,1.8519,2800,2700,2674.5,2770,2750,1.2681,0.594,2.0484,11.8476,7.4893,9216300,2752.2627,731.9738,2750
2022-09-14,-0.369,2760,2670,2666.5,2700,2690,1.245,0.5832,2.0863,11.6322,7.4893,5637500,2712.6726,731.9738,2700
2022-09-13,0.3704,2790,2700,2662,2720,2710,1.2496,0.5853,2.0786,11.6753,7.4893,2640300,2739.3262,731.9738,2710
2022-09-12,-2.1739,2790,2690,2656.5,2700,2690,1.245,0.5832,2.0863,11.6322,7.4893,4895900,2708.261,731.9738,2700
2022-09-09,-0.7194,2800,2720,2651,2780,2760,1.2727,0.5961,2.0409,11.8907,7.4893,1441800,2755.7566,731.9738,2760
2022-09-08,0.361,2840,2760,2643.5,2790,2780,1.2819,0.6005,2.0263,11.9769,7.4893,2754400,2799.7539,731.9738,2780
2022-09-07,-0.7168,2810,2730,2631.5,2770,2760,1.2773,0.5983,2.0336,11.9338,7.4893,3639400,2767.8071,731.9738,2770
2022-09-06,4.1045,2810,2680,2620,2800,2790,1.2865,0.6026,2.019,12.0199,7.4893,7133000,2761.1438,731.9738,2790
2022-09-05,1.5152,2720,2620,2607.5,2680,2670,1.2358,0.5789,2.1019,11.546,7.4893,3700400,2684.4053,731.9738,2680
2022-09-02,0,2660,2620,2601.5,2650,2630,1.2174,0.5702,2.1337,11.3737,7.4893,2311500,2642.5437,731.9738,2640
2022-09-01,0,2650,2620,2596.5,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,726200,2636.2063,731.9738,2640
2022-08-31,0.3802,2680,2620,2593.5,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,2217400,2645.2815,731.9738,2640
2022-08-30,-0.3788,2670,2630,2589,2630,2620,1.2127,0.5681,2.1418,11.3306,7.4893,3076300,2645.9585,731.9738,2630
2022-08-29,-0.7519,2660,2590,2583.5,2650,2640,1.2174,0.5702,2.1337,11.3737,7.4893,2034400,2623.6694,731.9738,2640
2022-08-26,1.9157,2690,2590,2577,2670,2660,1.2266,0.5745,2.1177,11.4599,7.4893,5167200,2643.5981,731.9738,2660
2022-08-25,-1.1364,2660,2600,2568.5,2620,2610,1.2035,0.5637,2.1582,11.2445,7.4893,3923700,2623.1169,731.9738,2610
2022-08-24,0,2730,2610,2561.5,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,11921700,2676.4202,731.9738,2640
2022-08-23,3.125,2700,2530,2553,2640,2630,1.2174,0.5702,2.1337,11.3737,7.4893,9527200,2618.9739,731.9738,2640
2022-08-22,0.3922,2600,2480,2544.5,2560,2550,1.1805,0.5529,2.2004,11.0291,7.4893,9269200,2551.408,731.9738,2560
2022-08-19,-1.5444,2600,2550,2542.5,2560,2550,1.1759,0.5508,2.209,10.986,7.4893,3561200,2569.3542,731.9738,2550
2022-08-18,-0.7663,2610,2580,2540.5,2600,2590,1.1943,0.5594,2.1749,11.1583,7.4893,1481000,2593.2046,731.9738,2590
2022-08-16,0.3846,2640,2580,2537,2610,2600,1.2035,0.5637,2.1582,11.2445,7.4893,2311600,2606.7502,731.9738,2610
2022-08-15,0.3861,2610,2580,2529.5,2600,2590,1.1989,0.5616,2.1665,11.2014,7.4893,1441000,2593.8862,731.9738,2600
2022-08-12,-0.7663,2630,2580,2523,2600,2590,1.1943,0.5594,2.1749,11.1583,7.4893,1634200,2596.3669,731.9738,2590
2022-08-11,2.7559,2620,2540,2520.5,2620,2610,1.2035,0.5637,2.1582,11.2445,7.4893,6559800,2598.7148,731.9738,2610
2022-08-10,0,2550,2520,2512,2540,2530,1.1712,0.5486,2.2177,10.9429,7.4893,1303600,2536.8181,731.9738,2540
2022-08-09,0,2570,2520,2504.5,2550,2540,1.1712,0.5486,2.2177,10.9429,7.4893,2681900,2541.4478,731.9738,2540
2022-08-08,-0.7812,2590,2530,2497,2550,2540,1.1712,0.5486,2.2177,10.9429,7.4893,5136700,2566.8843,731.9738,2540
2022-08-05,0.7874,2580,2540,2487.5,2570,2560,1.1805,0.5529,2.2004,11.0291,7.4893,2823600,2561.3306,731.9738,2560
2022-08-04,-1.5504,2590,2540,2477,2550,2540,1.1712,0.5486,2.2177,10.9429,7.4893,1682000,2559.7129,731.9738,2540
2022-08-03,1.1765,2590,2550,2467.5,2590,2580,1.1897,0.5573,2.1833,11.1152,7.4893,3113300,2578.0227,731.9738,2580
2022-08-02,1.1905,2600,2500,2456.5,2560,2550,1.1759,0.5508,2.209,10.986,7.4893,5250500,2552.2546,731.9738,2550
2022-08-01,0.3984,2570,2510,2446.5,2530,2520,1.162,0.5443,2.2353,10.8567,7.4893,2191400,2535.8391,731.9738,2520
2022-07-29,0.8032,2550,2500,2436.5,2520,2510,1.1574,0.5421,2.2442,10.8136,7.4893,3008700,2526.093,731.9738,2510
2022-07-28,0.8097,2530,2480,2428.5,2500,2490,1.1482,0.5378,2.2622,10.7275,7.4893,1960400,2492.8494,731.9738,2490
2022-07-27,0,2500,2460,2421.5,2480,2470,1.139,0.5335,2.2806,10.6413,7.4893,1059200,2469.6997,731.9738,2470
2022-07-26,0,2510,2440,2415.5,2480,2470,1.139,0.5335,2.2806,10.6413,7.4893,2352700,2471.0537,731.9738,2470
2022-07-25,-1.9841,2540,2460,2411.5,2480,2470,1.139,0.5335,2.2806,10.6413,7.4893,1871000,2490.3208,731.9738,2470
2022-07-22,0.3984,2540,2490,2407.5,2520,2510,1.162,0.5443,2.2353,10.8567,7.4893,1093500,2517.1587,731.9738,2520
2022-07-21,-0.3968,2570,2490,2401.5,2520,2510,1.1574,0.5421,2.2442,10.8136,7.4893,4577100,2531.7659,731.9738,2510
2022-07-20,2.439,2600,2470,2396.5,2530,2520,1.162,0.5443,2.2353,10.8567,7.4893,6459000,2544.7988,731.9738,2520
2022-07-19,-0.4049,2510,2450,2390,2460,2450,1.1344,0.5313,2.2898,10.5982,7.4893,2119700,2471.1335,731.9738,2460
2022-07-18,-2.7559,2610,2450,2387,2470,2460,1.139,0.5335,2.2806,10.6413,7.4893,6216400,2505.6785,731.9738,2470
2022-07-15,4.0984,2660,2440,2383.5,2540,2530,1.1712,0.5486,2.2177,10.9429,7.4893,21375800,2570.9702,731.9738,2540
2022-07-14,2.0921,2530,2400,2374.5,2450,2440,1.1251,0.527,2.3086,10.5121,7.4893,15914300,2476.8733,731.9738,2440
2022-07-13,0,2400,2370,2372,2390,2380,1.1021,0.5162,2.3569,10.2967,7.4893,1450900,2385.6021,731.9738,2390
2022-07-12,1.7021,2390,2340,2370,2390,2370,1.1021,0.5162,2.3569,10.2967,7.4893,799300,2370.5654,731.9738,2390
2022-07-11,0,2360,2330,2370.5,2360,2350,1.0836,0.5076,2.397,10.1243,7.4893,364100,2341.887,731.9738,2350
2022-07-08,0,2370,2340,2373.5,2370,2350,1.0836,0.5076,2.397,10.1243,7.4893,792100,2352.28,731.9738,2350
2022-07-07,-0.4237,2360,2330,2381,2350,2340,1.0836,0.5076,2.397,10.1243,7.4893,781700,2345.8423,731.9738,2350
2022-07-06,0.4255,2360,2320,2391,2360,2350,1.0882,0.5097,2.3869,10.1674,7.4893,399500,2338.2678,731.9738,2360
2022-07-05,1.2931,2360,2320,2399.5,2360,2340,1.0836,0.5076,2.397,10.1243,7.4893,1440100,2347.0522,731.9738,2350
2022-07-04,-1.2766,2360,2300,2413,2330,2320,1.0698,0.5011,2.428,9.9951,7.4893,2285300,2323.8262,731.9738,2320
2022-07-01,0,2370,2350,2423.5,2360,2350,1.0836,0.5076,2.397,10.1243,7.4893,1429500,2353.7026,731.9738,2350
2022-06-30,0,2380,2350,2434,2360,2350,1.0836,0.5076,2.397,10.1243,7.4893,1862200,2366.1233,731.9738,2350
2022-06-29,-1.6736,2400,2350,2445.5,2370,2350,1.0689,0.5147,2.397,12.0275,7.4893,3211400,2363.7996,731.9738,2350
2022-06-28,0,2400,2370,2456,2390,2380,1.0871,0.5235,2.3569,12.2322,7.4893,400800,2387.3577,731.9738,2390
2022-06-27,-0.4167,2430,2370,2457.5,2390,2380,1.0871,0.5235,2.3569,12.2322,7.4893,2756600,2386.8245,731.9738,2390
2022-06-24,-0.4149,2440,2400,2460,2410,2400,1.0917,0.5257,2.3471,12.2834,7.4893,2554400,2408.8611,731.9738,2400
2022-06-23,0.8368,2420,2370,2458,2420,2410,1.0962,0.5278,2.3373,12.3345,7.4893,1013200,2391.9868,731.9738,2410
2022-06-22,-0.4167,2410,2370,2456,2390,2380,1.0871,0.5235,2.3569,12.2322,7.4893,908900,2384.0896,731.9738,2390
2022-06-21,0,2430,2370,2454.5,2400,2390,1.0917,0.5257,2.3471,12.2834,7.4893,842900,2393.106,731.9738,2400
2022-06-20,1.6949,2400,2360,2452,2410,2390,1.0917,0.5257,2.3471,12.2834,7.4893,2056900,2379.5513,731.9738,2400
2022-06-17,-1.2552,2400,2350,2449,2370,2360,1.0735,0.5169,2.3869,12.0786,7.4893,2368700,2363.5142,731.9738,2360
2022-06-16,1.7021,2420,2350,2449.5,2400,2390,1.0871,0.5235,2.3569,12.2322,7.4893,1984500,2391.6487,731.9738,2390
2022-06-15,-2.0833,2430,2340,2449,2360,2350,1.0689,0.5147,2.397,12.0275,7.4893,5972700,2366.1729,731.9738,2350
2022-06-14,-0.4149,2440,2390,2450,2410,2400,1.0917,0.5257,2.3471,12.2834,7.4893,1991200,2414.343,731.9738,2400
2022-06-13,-3.6,2520,2380,2449,2410,2400,1.0962,0.5278,2.3373,12.3345,7.4893,4893400,2427.8918,731.9738,2410
2022-06-10,-1.9608,2550,2470,2448.5,2500,2490,1.1371,0.5476,2.2532,12.7952,7.4832,4763000,2504.0681,731.376,2500
2022-06-09,0.7905,2570,2520,2443,2550,2530,1.1599,0.5585,2.209,13.0511,7.4832,3360900,2543.7639,731.376,2550
2022-06-08,-3.4351,2710,2530,2434.5,2530,2520,1.1508,0.5541,2.2265,12.9487,7.4832,6592100,2573.114,731.376,2530
2022-06-07,3.5573,2650,2530,2430.5,2620,2610,1.1917,0.5738,2.15,13.4093,7.4832,7918900,2621.9055,731.376,2620
2022-06-06,-1.1719,2590,2530,2423,2540,2530,1.1508,0.5541,2.2265,12.9487,7.4832,3225400,2555.0027,731.376,2530
2022-06-03,-0.7752,2610,2530,2417.5,2570,2560,1.1644,0.5607,2.2004,13.1023,7.4832,4320600,2555.8157,731.376,2560
2022-06-02,0.7812,2620,2540,2409.5,2580,2570,1.1735,0.5651,2.1833,13.2046,7.4832,6624600,2585.2542,731.376,2580
2022-05-31,5.7851,2560,2420,2399,2560,2550,1.1644,0.5607,2.2004,13.1023,7.4832,12094200,2527.6089,731.376,2560
2022-05-30,-0.8197,2480,2410,2390,2440,2420,1.1008,0.53,2.3277,12.3857,7.4832,2556000,2437.2917,731.376,2420
2022-05-27,3.3898,2450,2350,2388.5,2440,2430,1.1099,0.5344,2.3086,12.4881,7.4832,4407100,2419.0398,731.376,2440
2022-05-25,-0.4219,2400,2360,2382.5,2370,2360,1.0735,0.5169,2.3869,12.0786,7.4832,2316500,2371.0396,731.376,2360
2022-05-24,0.4237,2380,2350,2380.5,2380,2370,1.078,0.5191,2.3768,12.1298,7.4832,1610500,2367.1523,731.376,2370
2022-05-23,0.4255,2380,2330,2379,2360,2340,1.0735,0.5169,2.3869,12.0786,7.4972,1149700,2350.2593,732.7382,2360
2022-05-20,0.4274,2360,2320,2377,2360,2350,1.0689,0.5147,2.397,12.0275,7.4972,1991900,2350.7314,732.7382,2350
2022-05-19,-1.2658,2370,2340,2375,2350,2340,1.0644,0.5125,2.4073,11.9763,7.4972,2704500,2346.6877,732.7382,2340
2022-05-18,-0.4202,2410,2370,2373.5,2390,2370,1.078,0.5191,2.3768,12.1298,7.4972,1808100,2386.6978,732.7382,2370
2022-05-17,0.4219,2400,2370,2372.5,2390,2380,1.0826,0.5213,2.3668,12.181,7.4972,2073900,2379.9971,732.7382,2380
2022-05-13,-0.4202,2420,2370,2371,2380,2370,1.078,0.5191,2.3768,12.1298,7.4972,1548100,2376.0642,732.7382,2370
2022-05-12,-0.8333,2420,2380,2372.5,2390,2380,1.0826,0.5213,2.3668,12.181,7.4972,4281400,2382.8398,732.7382,2380
2022-05-11,0.4184,2470,2390,2372.5,2410,2400,1.0917,0.5257,2.3471,12.2834,7.4972,3884100,2423.8518,732.7382,2400
2022-05-10,0.4202,2390,2320,2374.5,2400,2390,1.0871,0.5235,2.3569,12.2322,7.4972,3375100,2349.9985,732.7382,2390
2022-05-09,-2.8571,2470,2360,2377,2380,2370,1.0826,0.5213,2.3668,12.181,7.4972,5841200,2386.5449,732.7382,2380
2022-04-28,-0.8097,2510,2450,2380,2460,2450,1.1144,0.5366,2.2992,12.5393,7.4972,9303900,2476.1731,732.7382,2450
2022-04-27,2.0661,2470,2400,2379.5,2480,2470,1.1235,0.541,2.2806,12.6416,7.4972,8577900,2453.679,732.7382,2470
2022-04-26,0.8333,2440,2390,2377,2430,2420,1.1008,0.53,2.3277,12.3857,7.4972,3036500,2419.1479,732.7382,2420
2022-04-25,1.2658,2430,2330,2377,2400,2390,1.0917,0.5257,2.3471,12.2834,7.4972,7037600,2396.5686,732.7382,2400
2022-04-22,-0.4202,2410,2370,2374.5,2380,2370,1.078,0.5191,2.3768,12.1298,7.4972,1922000,2384.3101,732.7382,2370
2022-04-21,-0.4184,2420,2360,2373.5,2380,2370,1.0826,0.5213,2.3668,12.181,7.4972,2252900,2391.7466,732.7382,2380
2022-04-20,3.0172,2400,2330,2370,2390,2380,1.0871,0.5235,2.3569,12.2322,7.4972,2467100,2358.2847,732.7382,2390
2022-04-19,0,2350,2320,2366,2340,2320,1.0553,0.5081,2.428,11.8739,7.4972,1130900,2332.124,732.7382,2320
2022-04-18,-0.8547,2360,2310,2365.5,2330,2320,1.0553,0.5081,2.428,11.8739,7.4972,1635700,2327.3259,732.7382,2320
2022-04-14,0.8621,2350,2320,2365,2350,2340,1.0644,0.5125,2.4073,11.9763,7.4972,1077800,2329.9053,732.7382,2340
2022-04-13,0.4329,2350,2310,2364,2330,2320,1.0553,0.5081,2.428,11.8739,7.4972,722700,2327.6809,732.7382,2320
2022-04-12,0,2340,2300,2364,2310,2300,1.0507,0.5059,2.4385,11.8227,7.4972,1541700,2313.4526,732.7382,2310
2022-04-11,-1.7021,2360,2310,2363.5,2320,2310,1.0507,0.5059,2.4385,11.8227,7.4972,1951700,2328.0884,732.7382,2310
2022-04-08,0,2380,2350,2365.5,2360,2350,1.0689,0.5147,2.397,12.0275,7.4972,850800,2356.6372,732.7382,2350
2022-04-07,-2.0833,2410,2350,2365.5,2350,2340,1.0689,0.5147,2.397,12.0275,7.4972,2548200,2363.0962,732.7382,2350
2022-04-06,0.8403,2410,2380,2364,2400,2380,1.0917,0.5257,2.3471,12.2834,7.4972,1759000,2394.5947,732.7382,2400
2022-04-05,-2.459,2400,2360,2359,2380,2370,1.0826,0.5213,2.3668,12.181,7.4972,2453000,2381.303,732.7382,2380
2022-04-04,0,2450,2430,2354,2440,2430,1.1099,0.5344,2.3086,12.4881,7.4972,4404100,2441.1301,732.7382,2440
2022-04-01,0,2450,2420,2348,2440,2430,1.1099,0.5344,2.3086,12.4881,7.4972,1779400,2440.0151,732.7382,2440
2022-03-31,0,2470,2420,2344,2440,2430,1.1099,0.5344,2.3086,12.4881,7.4972,2178100,2442.8823,732.7382,2440
2022-03-30,0.8264,2440,2390,2341,2440,2430,1.0989,0.5341,2.3086,15.1754,7.4972,3201600,2420.6443,732.7382,2440
2022-03-29,0,2450,2380,2339.5,2420,2410,1.0898,0.5297,2.3277,15.051,7.4972,3180300,2409.4868,732.7382,2420
2022-03-28,2.9787,2420,2350,2337.5,2420,2410,1.0898,0.5297,1.4909,15.051,7.4972,3393300,2374.9155,732.7382,2420
2022-03-25,0,2370,2340,2334.5,2350,2340,1.0583,0.5144,1.5353,14.6157,7.4972,3420300,2357.2397,732.7382,2350
2022-03-24,1.7316,2360,2310,2336.5,2360,2350,1.0583,0.5144,1.5353,14.6157,7.4972,1735200,2340.3418,732.7382,2350
2022-03-23,0,2370,2310,2338.5,2320,2310,1.0403,0.5057,1.5619,14.3669,7.4972,1202000,2318.8594,732.7382,2310
2022-03-22,0,2380,2310,2344,2320,2310,1.0403,0.5057,1.5619,14.3669,7.4972,1370900,2332.0964,732.7382,2310
2022-03-21,0,2340,2310,2348,2320,2310,1.0403,0.5057,1.5619,14.3669,7.4972,665900,2320.4941,732.7382,2310
2022-03-18,-0.431,2340,2310,2353.5,2330,2310,1.0403,0.5057,1.5619,14.3669,7.4972,528900,2320.5085,732.7382,2310
2022-03-17,0,2350,2310,2361,2320,2310,1.0448,0.5078,1.5552,14.4291,7.4972,962600,2326.1875,732.7382,2320
2022-03-16,0.8696,2330,2300,2367,2330,2320,1.0448,0.5078,1.5552,14.4291,7.4972,732500,2314.0315,732.7382,2320
2022-03-15,-2.1277,2370,2290,2372,2300,2290,1.0358,0.5035,1.5687,14.3047,7.4972,2221500,2311.0525,732.7382,2300
2022-03-14,0,2390,2330,2379.5,2350,2340,1.0583,0.5144,1.5353,14.6157,7.4972,1259200,2358.6294,732.7382,2350
2022-03-11,1.2931,2350,2310,2385.5,2360,2350,1.0583,0.5144,1.5353,14.6157,7.4972,1810700,2333.9167,732.7382,2350
2022-03-10,0.8696,2320,2290,2389.5,2320,2310,1.0448,0.5078,1.5552,14.4291,7.4972,940600,2306.7585,732.7382,2320
2022-03-09,0.8772,2310,2270,2397,2310,2300,1.0358,0.5035,1.5687,14.3047,7.4972,2296400,2292.5352,732.7382,2300
2022-03-08,-1.7241,2320,2280,2401.5,2280,2270,1.0268,0.4991,1.5825,14.1803,7.4972,4200400,2297.8193,732.7382,2280
2022-03-07,-1.6949,2370,2310,2406,2330,2320,1.0448,0.5078,1.5552,14.4291,7.4972,3374200,2324.5256,732.7382,2320
2022-03-04,-0.8403,2390,2360,2409,2370,2360,1.0628,0.5166,1.5288,14.6779,7.4972,1626300,2371.0767,732.7382,2360
2022-03-02,-1.2448,2440,2380,2410.5,2380,2370,1.0718,0.521,1.516,14.8023,7.4972,1081500,2390.9016,732.7382,2380
2022-03-01,1.2605,2460,2370,2411.5,2420,2410,1.0853,0.5275,1.4971,14.9889,7.4972,2552500,2417.6851,732.7382,2410
2022-02-25,0.8475,2390,2350,2408.5,2380,2370,1.0718,0.521,1.516,14.8023,7.4972,2021000,2368.7297,732.7382,2380
2022-02-24,-1.2552,2400,2350,2406,2370,2360,1.0628,0.5166,1.5288,14.6779,7.4972,4142800,2368.5864,732.7382,2360
2022-02-23,0,2420,2370,2405.5,2400,2390,1.0763,0.5232,1.5096,14.8645,7.4972,3675700,2381.9995,732.7382,2390
2022-02-22,-1.2397,2420,2380,2402.5,2400,2390,1.0763,0.5232,1.5096,14.8645,7.4972,1802200,2396.6174,732.7382,2390
2022-02-21,1.2552,2430,2380,2400,2420,2410,1.0898,0.5297,1.4909,15.051,7.4972,1483100,2410.114,732.7382,2420
2022-02-18,-1.2397,2430,2360,2395.5,2400,2390,1.0763,0.5232,1.5096,14.8645,7.4972,5192300,2396.0356,732.7382,2390
2022-02-17,-1.626,2510,2410,2393,2430,2420,1.0898,0.5297,1.4909,15.051,7.4972,5823600,2459.7693,732.7382,2420
2022-02-16,0.8197,2540,2440,2388,2470,2460,1.1079,0.5385,1.4667,15.2998,7.4972,6054800,2494.3691,732.7382,2460
2022-02-15,0.8264,2460,2390,2382,2440,2430,1.0989,0.5341,1.4787,15.1754,7.4972,1759900,2424.5974,732.7382,2440
2022-02-14,-1.2245,2450,2390,2377.5,2430,2420,1.0898,0.5297,1.4909,15.051,7.4972,2543000,2423.7649,732.7382,2420
2022-02-11,-0.8097,2470,2440,2374.5,2450,2440,1.1034,0.5363,1.4727,15.2376,7.4972,1330400,2452.4775,732.7382,2450
2022-02-10,1.6461,2480,2430,2370.5,2470,2460,1.1124,0.5407,1.4607,15.362,7.4972,1816100,2457.782,732.7382,2470
2022-02-09,-1.6194,2500,2420,2365.5,2440,2430,1.0943,0.5319,1.4848,15.1132,7.4972,5317300,2444.196,732.7382,2430
2022-02-08,3.3473,2480,2390,2363,2480,2470,1.1124,0.5407,1.4607,15.362,7.4972,6134100,2446.7937,732.7382,2470
2022-02-07,0.8439,2420,2380,2359,2400,2390,1.0763,0.5232,1.5096,14.8645,7.4972,1328100,2395.1262,732.7382,2390
2022-02-04,-0.4202,2400,2360,2359.5,2380,2370,1.0673,0.5188,1.5224,14.7401,7.4972,511200,2373.4155,732.7382,2370
2022-02-03,-0.4184,2410,2350,2360,2380,2370,1.0718,0.521,1.516,14.8023,7.4972,2201100,2377.9673,732.7382,2380
2022-02-02,-0.4167,2440,2390,2362.5,2400,2390,1.0763,0.5232,1.5096,14.8645,7.4972,1540400,2410.3091,732.7382,2390
2022-01-31,2.1277,2430,2360,2364,2410,2400,1.0808,0.5254,1.5033,14.9267,7.4972,2564000,2400.3008,732.7382,2400
2022-01-28,0.8584,2360,2330,2362.5,2360,2350,1.0583,0.5144,1.5353,14.6157,7.4972,1295200,2347.6814,732.7382,2350
2022-01-27,-0.8511,2360,2330,2362.5,2350,2330,1.0493,0.51,1.5485,14.4913,7.4972,683300,2344.4607,732.7382,2330
2022-01-26,0.8584,2360,2330,2366,2350,2330,1.0583,0.5144,1.5353,14.6157,7.4972,1022000,2335.2446,732.7382,2350
2022-01-25,-0.4274,2350,2300,2369.5,2340,2330,1.0493,0.51,1.5485,14.4913,7.4972,3576700,2325.417,732.7382,2330
2022-01-24,0.4292,2350,2330,2372.5,2340,2330,1.0538,0.5122,1.5419,14.5535,7.4972,1704200,2338.979,732.7382,2340
2022-01-21,-0.4274,2350,2320,2375,2340,2330,1.0493,0.51,1.5485,14.4913,7.4972,869800,2336.3313,732.7382,2330
2022-01-20,0.8621,2340,2320,2378,2340,2330,1.0538,0.5122,1.5419,14.5535,7.4972,823600,2329.4451,732.7382,2340
2022-01-19,-0.8547,2350,2300,2380,2320,2310,1.0448,0.5078,1.5552,14.4291,7.4972,1765700,2315.3049,732.7382,2320
2022-01-18,-0.4255,2360,2310,2383.5,2340,2330,1.0538,0.5122,1.5419,14.5535,7.4972,1841500,2334.1167,732.7382,2340
2022-01-17,-0.4237,2400,2350,2386,2360,2350,1.0583,0.5144,1.5353,14.6157,7.4972,1698700,2359.0085,732.7382,2350
2022-01-14,-0.4219,2390,2350,2390,2370,2360,1.0628,0.5166,1.5288,14.6779,7.4972,2016600,2367.3564,732.7382,2360
2022-01-13,0,2400,2370,2391,2380,2370,1.0673,0.5188,1.5224,14.7401,7.4972,1289700,2374.2476,732.7382,2370
2022-01-12,-0.4202,2410,2370,2392.5,2380,2370,1.0673,0.5188,1.5224,14.7401,7.4972,2202500,2384.4744,732.7382,2370
2022-01-11,-0.4184,2400,2370,2393.5,2380,2370,1.0718,0.521,1.516,14.8023,7.4972,1449400,2381.5806,732.7382,2380
2022-01-10,-0.4167,2400,2370,2395,2390,2380,1.0763,0.5232,1.5096,14.8645,7.4972,2766100,2383.3799,732.7382,2390
2022-01-07,0.8403,2420,2380,2395,2400,2390,1.0808,0.5254,1.5033,14.9267,7.4972,1838100,2402.521,732.7382,2400
2022-01-06,-2.0576,2440,2370,2394.5,2390,2380,1.0718,0.521,1.516,14.8023,7.4972,3186300,2384.5146,732.7382,2380
2022-01-05,0.4132,2460,2370,2395.5,2430,2390,1.0943,0.5319,1.4848,15.1132,7.4972,2795200,2417.1985,732.7382,2430
2022-01-04,2.1097,2440,2370,2396.5,2420,2410,1.0898,0.5297,1.4909,15.051,7.4972,3553000,2419.3945,732.7382,2420
2022-01-03,0.8511,2390,2350,2395.5,2370,2360,1.0673,0.5188,1.5224,14.7401,7.4972,2093700,2363.6926,732.7382,2370
2021-12-30,-2.0833,2420,2350,2395,2360,2350,1.0583,0.5144,1.5353,14.6157,7.4972,6784300,2371.8252,732.7382,2350
2021-12-29,-0.8264,2460,2400,2396,2410,2400,1.0798,0.53,1.5033,24.9574,7.4972,2706300,2420.8738,732.7382,2400
2021-12-28,1.2552,2510,2390,2394.5,2430,2420,1.0888,0.5344,1.4909,25.1654,7.4972,7203100,2454.9958,732.7382,2420
2021-12-27,0,2400,2370,2394,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,860200,2385.8987,732.7382,2390
2021-12-24,0,2390,2380,2395,2390,2380,1.0753,0.5278,1.5096,24.8534,7.4972,828300,2385.8035,732.7382,2390
2021-12-23,0.4202,2390,2370,2399,2390,2380,1.0753,0.5278,1.5096,24.8534,7.4972,1870600,2375.03,732.7382,2390
2021-12-22,-0.4184,2390,2370,2405,2390,2380,1.0708,0.5256,1.516,24.7494,7.4972,1914600,2379.6553,732.7382,2380
2021-12-21,0,2390,2380,2410.5,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,1000700,2385.6072,732.7382,2390
2021-12-20,-1.6461,2430,2370,2415,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,2332100,2388.2585,732.7382,2390
2021-12-17,2.1008,2430,2370,2422.5,2430,2400,1.0933,0.5366,1.4848,25.2694,7.4972,2672900,2392.4951,732.7382,2430
2021-12-16,-0.8333,2410,2370,2425,2390,2380,1.0708,0.5256,1.516,24.7494,7.4972,3257800,2382.502,732.7382,2380
2021-12-15,0.4184,2420,2370,2428.5,2400,2380,1.0798,0.53,1.5033,24.9574,7.4972,1759100,2388.7568,732.7382,2400
2021-12-14,-0.8299,2420,2370,2433.5,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,1490800,2389.5674,732.7382,2390
2021-12-13,0.8368,2420,2370,2438.5,2420,2410,1.0843,0.5322,1.4971,25.0614,7.4972,1248600,2394.6868,732.7382,2410
2021-12-10,0,2420,2370,2441.5,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,1454400,2384.8789,732.7382,2390
2021-12-09,-0.4167,2430,2390,2447,2400,2390,1.0753,0.5278,1.5096,24.8534,7.4972,1431600,2402.1152,732.7382,2390
2021-12-08,-2.0408,2470,2400,2455.5,2410,2400,1.0798,0.53,1.5033,24.9574,7.4972,3779400,2425.2466,732.7382,2400
2021-12-07,2.0833,2480,2410,2464,2460,2450,1.1023,0.541,1.4727,25.4774,7.4972,3338100,2447.4954,732.7382,2450
