trial,val_mae,params
25,339.4219055175781,"{""n_estimators"": 758, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
26,339.390869140625,"{""n_estimators"": 1685, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
27,418.563232421875,"{""n_estimators"": 1387, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 6.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
28,389.9288330078125,"{""n_estimators"": 991, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
29,462.7666015625,"{""n_estimators"": 1490, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
30,313.8932189941406,"{""n_estimators"": 1697, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
31,353.97515869140625,"{""n_estimators"": 942, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
32,404.38812255859375,"{""n_estimators"": 621, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
33,460.4211120605469,"{""n_estimators"": 1542, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
34,452.3699035644531,"{""n_estimators"": 986, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
35,317.266357421875,"{""n_estimators"": 1242, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
36,377.9190673828125,"{""n_estimators"": 1959, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
37,329.452880859375,"{""n_estimators"": 729, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
38,449.4548645019531,"{""n_estimators"": 355, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
39,459.8634033203125,"{""n_estimators"": 729, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
40,354.4792785644531,"{""n_estimators"": 1271, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
41,341.76129150390625,"{""n_estimators"": 880, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
42,447.71234130859375,"{""n_estimators"": 649, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 2.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
43,392.9128723144531,"{""n_estimators"": 916, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
44,441.2854309082031,"{""n_estimators"": 1183, ""learning_rate"": 0.08, ""max_depth"": 8, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
45,469.2881774902344,"{""n_estimators"": 1573, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
46,426.67413330078125,"{""n_estimators"": 1083, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
47,453.019775390625,"{""n_estimators"": 1631, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
48,386.560546875,"{""n_estimators"": 586, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
49,420.95806884765625,"{""n_estimators"": 1526, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
50,472.5923767089844,"{""n_estimators"": 1506, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
