feature,importance
Low Price,0.003141230983336305
High Price,0.0031264587662511614
Ask Price,0.0030418295932332917
Price to Sales Ratio,0.0030019117487420834
Bid Price,0.002882700662241185
Dividend Indicated Yld - Gross,0.00268589073796189
Price Earnings Ratio,0.002606614879747124
Price Change 1 Day Percent,0.002217822782113998
Moving Average 20 Day,0.0021571403394525105
Price to Book Ratio,0.001572247041006009
