epoch,train_loss,val_loss,lr
1,0.4896478139157791,0.26201462328850805,0.001
2,0.17478255472516502,0.28726281652917396,0.001
3,0.15260603191818387,0.27027647165985375,0.001
4,0.13948335447832674,0.24413524050534743,0.001
5,0.13843699774861762,0.2095725109805038,0.001
6,0.13829842499293735,0.2035817188191247,0.001
7,0.13575107321196558,0.20868114376818384,0.001
8,0.1336627189777658,0.2083615118459666,0.001
9,0.13116689703050052,0.1924126932879428,0.001
10,0.12645890130577978,0.22311058307027484,0.001
11,0.1286158384815339,0.20424558229240783,0.001
12,0.1210430267891149,0.20804717435147657,0.001
13,0.12446885301220802,0.1869059289807762,0.001
14,0.1192540859289494,0.21287669015653204,0.001
15,0.12593495228384557,0.17098187287023295,0.001
16,0.12090915244967279,0.22242565053604144,0.001
17,0.11576987018401477,0.2025650508684434,0.001
18,0.11824308753974976,0.16510384083488883,0.001
19,0.11790959606995292,0.2076601096035995,0.001
20,0.11983799523670613,0.21775846607062643,0.001
21,0.110776674555194,0.21705285197510307,0.001
22,0.1143595499430506,0.225988291221343,0.001
23,0.11223209882188441,0.22001326368961022,0.001
24,0.10869575295610667,0.18269763381539525,0.001
25,0.11039533430316542,0.19829349956173442,0.001
26,0.11339103296452525,0.18562528242667517,0.001
27,0.1065353092647368,0.179133280964095,0.0005
28,0.10672103264853092,0.2027988507127984,0.0005
29,0.11030997515899733,0.19286017680848952,0.0005
30,0.10814229530352418,0.19621602254800308,0.0005
31,0.10599830632889143,0.16422635718033865,0.0005
32,0.10783771772111189,0.16586557403206825,0.0005
33,0.10517694484909802,0.17924032075491264,0.0005
34,0.10377417005945705,0.17359083553988894,0.0005
35,0.10538460151909927,0.1837391444853136,0.0005
36,0.10592405374118505,0.19677101343106002,0.0005
37,0.10148505750095545,0.1782669756552834,0.0005
38,0.10864260699266173,0.19054735872225884,0.0005
39,0.1041897685030028,0.2205772337379989,0.0005
40,0.10271787612989385,0.14432359490291777,0.0005
41,0.10786425961602118,0.17462290288546148,0.0005
42,0.10256663905890612,0.1809723725616237,0.0005
43,0.10192094198478166,0.21817217249692458,0.0005
44,0.1025344491325399,0.22850658218343775,0.0005
45,0.10012993444571786,0.19230793161200477,0.0005
46,0.10479005382372915,0.20001045317499788,0.0005
47,0.10417965764320025,0.2459598939110349,0.0005
48,0.10103582235647358,0.19320090064705112,0.0005
49,0.10030556473894359,0.1921495502089565,0.00025
50,0.1033550458729908,0.19640222917764616,0.00025
