date,forecast_price
2024-12-31,5354.273
2025-01-01,5343.8457
2025-01-02,5342.336
2025-01-03,5343.7725
2025-01-04,5345.82
2025-01-05,5347.6436
2025-01-06,5349.0435
2025-01-07,5350.0474
2025-01-08,5350.7456
2025-01-09,5351.2256
2025-01-10,5351.556
2025-01-11,5351.7847
2025-01-12,5351.944
2025-01-13,5352.0566
2025-01-14,5352.1367
2025-01-15,5352.1943
2025-01-16,5352.2354
2025-01-17,5352.264
2025-01-18,5352.286
2025-01-19,5352.3
2025-01-20,5352.312
2025-01-21,5352.3203
2025-01-22,5352.3257
2025-01-23,5352.33
2025-01-24,5352.3325
2025-01-25,5352.335
2025-01-26,5352.336
2025-01-27,5352.3374
2025-01-28,5352.3384
2025-01-29,5352.339
