feature,importance
Price to Book Ratio,0.005895801478098813
High Price,0.004947744598393912
Price to Sales Ratio,0.004639047962458185
inflation_rate,0.0030821114950369886
Ask Price,0.002840251059460569
exchange_rate_usd_idr,0.002755056948735727
ihsg_close,0.0023642699389408027
Low Price,0.0018116792836891731
bi_rate,0.0008258250417808662
Bid Price,0.0007475478519197725
ihsg_return_1d,0.0005002127013237155
Price Earnings Ratio,0.00036081868013189655
Price Change 1 Day Percent,0.0003379550601710523
Moving Average 20 Day,0.00030768297767887475
cpi_index,0.0
Dividend Indicated Yld - Gross,0.0
