date,forecast_price
2024-12-31,4041.4465
2025-01-01,4037.9714
2025-01-02,4035.1133
2025-01-03,4033.0317
2025-01-04,4031.584
2025-01-05,4030.6006
2025-01-06,4029.941
2025-01-07,4029.5022
2025-01-08,4029.2117
2025-01-09,4029.02
2025-01-10,4028.894
2025-01-11,4028.8115
2025-01-12,4028.7573
2025-01-13,4028.7217
2025-01-14,4028.6987
2025-01-15,4028.6836
2025-01-16,4028.6736
2025-01-17,4028.6672
2025-01-18,4028.663
2025-01-19,4028.6602
2025-01-20,4028.6584
2025-01-21,4028.6572
2025-01-22,4028.6565
2025-01-23,4028.656
2025-01-24,4028.6555
2025-01-25,4028.6555
2025-01-26,4028.6553
2025-01-27,4028.6553
2025-01-28,4028.655
2025-01-29,4028.655
