epoch,train_loss,val_loss,lr
1,0.6454087506912942,0.6977365026141936,0.0001
2,0.4900198014619957,0.5946101560355066,0.0001
3,0.29012623830935436,0.5186167746990711,0.0001
4,0.18727143353592324,0.5103855446363107,0.0001
5,0.16084934818061022,0.4778599207982039,0.0001
6,0.15578306315193038,0.45088568461802736,0.0001
7,0.14889641375310958,0.4351565559635629,0.0001
8,0.14721211997197947,0.4389540788941172,0.0001
9,0.14002516323093017,0.42346050404446384,0.0001
10,0.14002087110900538,0.42922119153685223,0.0001
11,0.13826855786118028,0.39093092316653066,0.0001
12,0.1299923575052651,0.37823798929477903,0.0001
13,0.1356920931020945,0.4105603490328733,0.0001
14,0.13316333554284546,0.36329001705824354,0.0001
15,0.13345429693285282,0.3630718071630229,0.0001
16,0.1297319903569196,0.36581347743809084,0.0001
17,0.12947137765986946,0.3557089701607511,0.0001
18,0.12991300880054418,0.35018393136821424,0.0001
19,0.13275453798659814,0.3482300064988903,0.0001
20,0.12658469792335264,0.3550521693515889,0.0001
21,0.12588336175060613,0.32144978600782115,0.0001
22,0.13727137387653404,0.3329844965245618,0.0001
23,0.12494712560621214,0.325815075830424,0.0001
24,0.1275463315641581,0.3208335606785087,0.0001
25,0.12776039967507016,0.32362781364323095,0.0001
26,0.12405640907505507,0.3242634854741863,0.0001
27,0.12574132009005462,0.3269414258100492,0.0001
28,0.12400355105118085,0.33197799019324475,0.0001
29,0.12550915462035006,0.3331623788410689,0.0001
30,0.12958761417577344,0.30712126011337154,0.0001
31,0.12769298195491768,0.32341665515810736,0.0001
32,0.12490092085467444,0.2926279031660729,0.0001
33,0.12772377189983178,0.2962484699098658,0.0001
34,0.12371394468678368,0.31022846257631037,0.0001
35,0.12173439704389127,0.2868176421502253,0.0001
36,0.12323308842904251,0.30874535125313385,0.0001
37,0.11968417824596488,0.30439137672627725,0.0001
38,0.12644882881513206,0.27563020441081976,0.0001
39,0.12092635867095762,0.2779166574453141,0.0001
40,0.12139493782460475,0.28165704171696465,0.0001
41,0.11634992859910466,0.26699934795603053,0.0001
42,0.12137157316703523,0.28415219166201033,0.0001
43,0.12592131574521356,0.291364098067606,0.0001
44,0.1268010579396747,0.27459384810118687,0.0001
45,0.11991810369235213,0.27381535683756386,0.0001
46,0.1276638056749084,0.27649923158692313,0.0001
47,0.12331533127574511,0.25366191340215277,0.0001
48,0.1241000324434277,0.2588417495325173,0.0001
49,0.1194187137708869,0.2511775401575026,0.0001
50,0.12585277027553982,0.26793592463145444,0.0001
