feature,importance
Moving Average 20 Day,0.004973703847887617
exchange_rate_usd_idr,0.004017045795141407
Price to Sales Ratio,0.0032217877132574204
Ask Price,0.0030605316977016625
bi_rate,0.0017028178476418035
cpi_index,0.0012150864310873034
Price Earnings Ratio,0.0011612383790114656
Low Price,0.0009833421710590323
High Price,0.0009822005988098684
Dividend Indicated Yld - Gross,0.000685031308482093
Price Change 1 Day Percent,0.000311753841205722
Bid Price,2.3224994462604322e-05
Price to Book Ratio,0.0
inflation_rate,0.0
ihsg_close,0.0
ihsg_return_1d,0.0
