feature,importance
Moving Average 20 Day,1093885133863.1676
Price to Book Ratio,1093885133863.1653
Low Price,0.005536664080944382
Ask Price,0.004935172561988028
Bid Price,0.004598786919886718
High Price,0.003484442074044168
Price Change 1 Day Percent,0.0020615482982757113
Dividend Indicated Yld - Gross,0.0017189650500477342
Price to Sales Ratio,0.001701225861692344
Price Earnings Ratio,0.0012885132147641926
