date,forecast_price
2024-12-31,2977.0823
2025-01-01,2974.0986
2025-01-02,2975.057
2025-01-03,2976.4712
2025-01-04,2977.7637
2025-01-05,2978.778
2025-01-06,2979.522
2025-01-07,2980.0479
2025-01-08,2980.4116
2025-01-09,2980.6597
2025-01-10,2980.8274
2025-01-11,2980.941
2025-01-12,2981.0176
2025-01-13,2981.0698
2025-01-14,2981.1057
2025-01-15,2981.1306
2025-01-16,2981.1477
2025-01-17,2981.1602
2025-01-18,2981.169
2025-01-19,2981.175
2025-01-20,2981.1797
2025-01-21,2981.183
2025-01-22,2981.1855
2025-01-23,2981.187
2025-01-24,2981.1885
2025-01-25,2981.1895
2025-01-26,2981.19
2025-01-27,2981.1904
2025-01-28,2981.191
2025-01-29,2981.1914
