date,forecast_price
2024-12-31,1313.8851
2025-01-01,1316.7739
2025-01-02,1319.0862
2025-01-03,1320.9495
2025-01-04,1322.456
2025-01-05,1323.6685
2025-01-06,1324.6653
2025-01-07,1325.4857
2025-01-08,1326.1593
2025-01-09,1326.7246
2025-01-10,1327.1923
2025-01-11,1327.5807
2025-01-12,1327.9125
2025-01-13,1328.1987
2025-01-14,1328.4463
2025-01-15,1328.6589
2025-01-16,1328.8447
2025-01-17,1329.008
2025-01-18,1329.1497
2025-01-19,1329.2786
2025-01-20,1329.3938
2025-01-21,1329.4923
2025-01-22,1329.5757
2025-01-23,1329.6613
2025-01-24,1329.7283
2025-01-25,1329.7876
2025-01-26,1329.8506
2025-01-27,1329.9086
2025-01-28,1329.9514
2025-01-29,1329.9939
