date,forecast_price
2024-12-31,3541.7346
2025-01-01,3539.7988
2025-01-02,3539.0095
2025-01-03,3538.7131
2025-01-04,3538.6003
2025-01-05,3538.5647
2025-01-06,3538.559
2025-01-07,3538.5627
2025-01-08,3538.5676
2025-01-09,3538.5713
2025-01-10,3538.5732
2025-01-11,3538.5737
2025-01-12,3538.5732
2025-01-13,3538.572
2025-01-14,3538.5706
2025-01-15,3538.5688
2025-01-16,3538.5671
2025-01-17,3538.5657
2025-01-18,3538.5645
2025-01-19,3538.5632
2025-01-20,3538.562
2025-01-21,3538.561
2025-01-22,3538.56
2025-01-23,3538.5593
2025-01-24,3538.5588
2025-01-25,3538.558
2025-01-26,3538.5576
2025-01-27,3538.5571
2025-01-28,3538.557
2025-01-29,3538.5566
