date,forecast_price
2024-12-31,8707.93
2025-01-01,8728.625
2025-01-02,8739.835
2025-01-03,8740.131
2025-01-04,8743.577
2025-01-05,8746.156
2025-01-06,8742.906
2025-01-07,8746.715
2025-01-08,8748.838
2025-01-09,8749.231
2025-01-10,8750.023
2025-01-11,8751.632
2025-01-12,8753.49
2025-01-13,8753.749
2025-01-14,8755.635
2025-01-15,8757.699
2025-01-16,8760.229
2025-01-17,8759.931
2025-01-18,8762.25
2025-01-19,8765.8545
2025-01-20,8761.006
2025-01-21,8766.97
2025-01-22,8766.365
2025-01-23,8764.674
2025-01-24,8765.565
2025-01-25,8771.635
2025-01-26,8767.006
2025-01-27,8772.525
2025-01-28,8768.508
2025-01-29,8773.607
