feature,importance
Price to Sales Ratio,0.009558586586111535
Moving Average 20 Day,0.00914742376965781
High Price,0.005407128401566299
Price Change 1 Day Percent,0.004598835875124981
Bid Price,0.004076611969826955
Ask Price,0.0030992363424350864
Low Price,0.002505132862521951
exchange_rate_usd_idr,0.0023549795034341473
bi_rate,0.0006472424694543967
inflation_rate,0.0005697404163786152
ihsg_close,0.0005428547505289309
cpi_index,4.876257541279993e-06
Price Earnings Ratio,0.0
Price to Book Ratio,0.0
Dividend Indicated Yld - Gross,0.0
ihsg_return_1d,0.0
