feature,importance
Moving Average 20 Day,0.006561283223559253
Low Price,0.005698991436551021
Price Earnings Ratio,0.0050907726443385065
Price Change 1 Day Percent,0.0038860178118441447
Bid Price,0.0036568101763070765
High Price,0.003599962770428886
Price to Sales Ratio,0.0034825266780969246
Ask Price,0.003235703414757112
Price to Book Ratio,0.002968270851982889
Dividend Indicated Yld - Gross,0.0023732762731323706
