epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.4785670993575913,0.632555316447656,0.001,0.9626226380000276,0.027308140000002368,0.9899532509999744
2,0.2961540117699613,0.513663051497964,0.001,0.13904843299997083,0.015536193999992065,0.15460141099998737
3,0.24196569086402975,0.4951812382830884,0.001,0.13821828600003983,0.015461267999967276,0.15368968199999244
4,0.23122765588504013,0.4590754652078891,0.001,0.13795873599997321,0.01582656800002269,0.1537946899999838
5,0.2113327764909327,0.49603073990150487,0.001,0.1361705930000312,0.015239824999980556,0.15142117499999586
6,0.19714119581766026,0.4848426091365325,0.001,0.14026570600003652,0.015217939000024217,0.15549373099997865
7,0.1913120023452253,0.46228110495008234,0.001,0.13644292800000812,0.015217789000018911,0.15167077400002427
8,0.19202342015227108,0.43895154753765026,0.001,0.13560081499997523,0.015104616999963127,0.15071443099998305
9,0.17507874813985655,0.4611026663463432,0.001,0.13536184399998774,0.0161742309999795,0.15154672899996058
10,0.18205411050695672,0.4545845963790283,0.001,0.1347685830000387,0.015126329999986865,0.14990370800001074
11,0.17608791913396568,0.43763688477602875,0.001,0.13433041499996534,0.015090117999989161,0.14942963800001507
12,0.16509648734523405,0.4283178015709757,0.001,0.1340943339999967,0.015065504000006058,0.14916868299997077
13,0.17629031223849156,0.43405983291375333,0.001,0.13468051500001366,0.015119711000011193,0.14980946800000083
14,0.17380406354490574,0.41687066934672823,0.001,0.13511783000001287,0.015076522000015302,0.15020399799999495
15,0.1620176449151022,0.41584599564299163,0.001,0.1345767930000079,0.015422753999985161,0.1500084980000338
16,0.1638803259659839,0.42721417017871544,0.001,0.13480607299999292,0.015059861999986879,0.14987525399999413
17,0.15515709369840588,0.41562883987032867,0.001,0.13482486999998855,0.015022097999974449,0.14985595100000637
18,0.16643896065518848,0.4186420914714848,0.001,0.13430086599998958,0.01505134699999644,0.14936144699998977
19,0.15992120041855776,0.40175156313535215,0.001,0.13491840399996136,0.015112189999967995,0.15004029600004287
20,0.15980880345922216,0.4139766063463021,0.001,0.13463072899997997,0.0150298010000256,0.14967100400002664
21,0.16496751295622958,0.427038701077476,0.001,0.1355641949999722,0.015491750999956366,0.15106590199997072
22,0.15908367721410635,0.4232544530799617,0.001,0.13776881199999025,0.01505372299999408,0.15283120700001973
23,0.15517786224255853,0.37993537770510416,0.001,0.1347648479999748,0.014973058000009587,0.14974733500002912
24,0.15577762671162151,0.3863366681057743,0.001,0.1348220589999869,0.015068587999962801,0.1498998239999878
25,0.16059112729351152,0.3950171979634842,0.001,0.13819806499998322,0.015597544000002017,0.15380591899997853
26,0.15775530999493,0.3903922613510441,0.001,0.13908455699998967,0.015115385999990849,0.15420955500002265
27,0.15445591063909633,0.40589857657194695,0.001,0.13548988900004133,0.015157013999953506,0.15065747699998155
28,0.15116848827049295,0.3976738174252716,0.001,0.1359727029999931,0.01509804800002712,0.15107864199995902
29,0.15338317612486502,0.4057485282221388,0.001,0.13519012500000827,0.015073448000009648,0.15027285899998333
30,0.15622161748588725,0.3805161839859052,0.001,0.13489032600000428,0.01509947100004183,0.14999905500002342
31,0.15803105458350164,0.4069874364717718,0.001,0.13623159299999088,0.015014880000023823,0.1512634549999916
32,0.14828090107996403,0.4211822036905583,0.0005,0.13541029399999616,0.015067657000031431,0.1505001269999866
33,0.1487846622437132,0.39040814166007204,0.0005,0.13678954700003487,0.015097405000005892,0.15189579700000877
34,0.15410832593945192,0.3988318301190238,0.0005,0.1344112670000186,0.015074185999992551,0.14949494899997262
35,0.1458383460091861,0.39557556617388495,0.0005,0.13447077600000057,0.015108524999959627,0.14958832899998242
36,0.14926923316866694,0.4005161862568561,0.0005,0.13628608099998019,0.01546339200001512,0.15175812000001088
37,0.14719212493161574,0.4102654985275927,0.0005,0.13776452700000164,0.015502733000005264,0.15327684400000408
38,0.14478012394947817,0.4302962376738275,0.0005,0.13787382099997103,0.015531361000000743,0.15341445500001782
39,0.14818586826751737,0.4094950226428625,0.0005,0.13845687000002727,0.015512655999998515,0.15397897200000443
40,0.1398667159153142,0.41682483130384296,0.0005,0.13797671800000444,0.01547085499998957,0.15345666000001756
41,0.141935435076341,0.43347570815043296,0.00025,0.1381112999999914,0.01555431200000612,0.15368847899998173
42,0.14304684785638658,0.4155539369214943,0.00025,0.1381278950000251,0.01546839299999192,0.15360476299997572
43,0.13802241380710328,0.39887904202552527,0.00025,0.13746123600003557,0.015060609000045133,0.1525312260000078
