date,forecast_price
2024-12-31,4071.737
2025-01-01,4073.969
2025-01-02,4075.5999
2025-01-03,4076.4805
2025-01-04,4077.0283
2025-01-05,4077.394
2025-01-06,4077.6492
2025-01-07,4077.8328
2025-01-08,4077.9668
2025-01-09,4078.0654
2025-01-10,4078.1382
2025-01-11,4078.1917
2025-01-12,4078.2314
2025-01-13,4078.2603
2025-01-14,4078.2815
2025-01-15,4078.2966
2025-01-16,4078.3076
2025-01-17,4078.3157
2025-01-18,4078.3213
2025-01-19,4078.325
2025-01-20,4078.3274
2025-01-21,4078.3289
2025-01-22,4078.3296
2025-01-23,4078.3296
2025-01-24,4078.3296
2025-01-25,4078.3293
2025-01-26,4078.3286
2025-01-27,4078.328
2025-01-28,4078.3267
2025-01-29,4078.3262
