feature,importance
Ask Price,0.014187495715783078
Price Change 1 Day Percent,0.006693924620049074
Dividend Indicated Yld - Gross,0.005940116966819575
Low Price,0.00484478946425952
Bid Price,0.003938033294730951
High Price,0.0016489856573753076
Price to Sales Ratio,0.001460055783779049
Moving Average 20 Day,0.0008225907804444431
Price to Book Ratio,0.0006492182756552401
Price Earnings Ratio,0.00010775473977749569
