date,forecast_price
2024-12-31,4235.8574
2025-01-01,4230.1436
2025-01-02,4220.9165
2025-01-03,4214.8574
2025-01-04,4211.6567
2025-01-05,4201.0015
2025-01-06,4194.8
2025-01-07,4186.9194
2025-01-08,4177.029
2025-01-09,4166.8706
2025-01-10,4155.7812
2025-01-11,4146.9883
2025-01-12,4136.877
2025-01-13,4124.967
2025-01-14,4115.682
2025-01-15,4105.249
2025-01-16,4094.254
2025-01-17,4086.3374
2025-01-18,4073.6743
2025-01-19,4069.9111
2025-01-20,4069.896
2025-01-21,4065.3643
2025-01-22,4056.1438
2025-01-23,4051.2427
2025-01-24,4038.7441
2025-01-25,4023.871
2025-01-26,4034.873
2025-01-27,4037.6775
2025-01-28,4031.912
2025-01-29,4026.0671
