epoch,train_loss,val_loss,lr,train_seconds,val_seconds,epoch_seconds
1,0.48404790920382335,0.7232661815512152,0.001,0.1881004839999605,0.018771518999983527,0.2068777729998601
2,0.23220010459636703,0.3722114626205329,0.001,0.1880081669999072,0.018692426999905365,0.20670815399989806
3,0.20201599800885792,0.25729649022464707,0.001,0.1875161539999226,0.01862597499984986,0.2061482490000799
4,0.19951967319280017,0.3099944852726721,0.001,0.18512910100002955,0.01847249100001136,0.2036081329999888
5,0.1752804694209902,0.2926745798204329,0.001,0.18858636100003423,0.018608334999953513,0.20720107600004667
6,0.1697070975884742,0.34620685038310944,0.001,0.1850933810001152,0.01844383000002381,0.2035433619998912
7,0.17240935034222074,0.36804404681101266,0.001,0.18337285800021164,0.018512633000000278,0.20189224099999592
8,0.1619452423626377,0.33210733671844145,0.001,0.18949739799995768,0.0190152659999967,0.20852009400005045
9,0.1650635185741609,0.34391822431470964,0.001,0.1921033860000989,0.019036015999972733,0.21114674199998262
10,0.16187452519025428,0.3181459474396872,0.001,0.19730635099995197,0.018771778999962407,0.21608487100002094
11,0.1608870424250121,0.3127449961392196,0.001,0.18777540299993234,0.019399585000201114,0.2071813090001342
12,0.15388739339766963,0.3056369341892518,0.0005,0.1869913620000716,0.018365708999908748,0.20537517100001423
13,0.15447685410365408,0.3316390009332092,0.0005,0.18287199499991402,0.018333586999915497,0.20121193199997833
14,0.15381452808670673,0.34217499554296193,0.0005,0.1818354479999016,0.018313937000129954,0.20015585500004818
15,0.15307525079096518,0.37717849016189575,0.0005,0.18336832800014236,0.018551323999872693,0.20192572199994174
16,0.15975952603483712,0.3307401228756893,0.0005,0.1844601259999763,0.01875035799980651,0.20321692500010613
17,0.15289136801569264,0.32673097247288224,0.0005,0.1953367400001298,0.018848101000003226,0.21419079099996452
18,0.1544240005768328,0.38709304730097455,0.0005,0.19393428300008964,0.019134248999989723,0.21307590199990045
19,0.14955600349492923,0.36766345628769526,0.0005,0.1898001359998034,0.018747488999906636,0.20855412499986414
20,0.14779920781491906,0.39190114704601137,0.0005,0.18445163700016565,0.018570203999843216,0.20302759100013645
21,0.153717018808088,0.35881789400305225,0.00025,0.19372221799994804,0.019141169000022273,0.2128820570001153
22,0.14181493640373258,0.3967550927664572,0.00025,0.18788111499998195,0.018794309999975667,0.20668227500004832
23,0.1540059005487777,0.398922932800991,0.00025,0.1862380119998761,0.018588994999845454,0.20483302700017703
