date,forecast_price
2024-12-31,1805.7411
2025-01-01,1804.7537
2025-01-02,1804.0554
2025-01-03,1803.3302
2025-01-04,1803.1309
2025-01-05,1803.0144
2025-01-06,1802.2975
2025-01-07,1801.8086
2025-01-08,1802.019
2025-01-09,1801.8579
2025-01-10,1801.4935
2025-01-11,1801.0698
2025-01-12,1800.6482
2025-01-13,1800.0679
2025-01-14,1799.4337
2025-01-15,1798.6917
2025-01-16,1798.2482
2025-01-17,1797.8231
2025-01-18,1797.0215
2025-01-19,1796.2769
2025-01-20,1795.5178
2025-01-21,1794.8142
2025-01-22,1794.3508
2025-01-23,1794.0012
2025-01-24,1793.2806
2025-01-25,1792.847
2025-01-26,1791.976
2025-01-27,1791.5385
2025-01-28,1791.1531
2025-01-29,1790.5411
