feature,importance
Price Change 1 Day Percent,0.008651912296911516
Dividend Indicated Yld - Gross,0.005302858418629821
Bid Price,0.0036501681468161314
ihsg_return_1d,0.0035410294192843167
exchange_rate_usd_idr,0.0030992796697232494
cpi_index,0.0024379993386987944
Ask Price,0.00221958805147249
High Price,0.0020176740257912126
inflation_rate,0.0017124906453924857
Low Price,0.0005596255935314619
Moving Average 20 Day,0.0005327739791634171
bi_rate,0.0003545001854136986
ihsg_close,0.0001401396274256203
Price to Sales Ratio,5.777791763345354e-05
Price Earnings Ratio,0.0
Price to Book Ratio,0.0
