epoch,train_loss,val_loss,lr
1,0.6336234449912997,0.7294760164750483,0.001
2,0.36007741067999155,0.3619484411322431,0.001
3,0.19828083803576807,0.26951951561343696,0.001
4,0.17723840106559055,0.22474185731652732,0.001
5,0.17018523330543203,0.1963088625742422,0.001
6,0.1635784661577594,0.17801512041430928,0.001
7,0.17415550293460969,0.18495041619994979,0.001
8,0.15829141055597626,0.2184828393821255,0.001
9,0.15268409877054154,0.15321311946862784,0.001
10,0.15743321177139077,0.17006539916380858,0.001
11,0.15320573840090024,0.16140188314975837,0.001
12,0.1539661421036635,0.1898005664227031,0.001
13,0.15813956273499355,0.14317271373905502,0.001
14,0.14930585462559937,0.16118297996846112,0.001
15,0.1480574888354134,0.1573647067411032,0.001
16,0.14968168333867118,0.11538915059123284,0.001
17,0.147575149094973,0.1302057698299557,0.001
18,0.14577971772694673,0.13117034466707067,0.001
19,0.15088665412745594,0.11758277243511243,0.001
20,0.14835061743908887,0.13970325103502867,0.001
21,0.1445610309747385,0.11695360658486267,0.001
22,0.1475363340001807,0.11455650640638558,0.001
23,0.14507777563773602,0.11233748929761785,0.001
24,0.14710673914694872,0.10414679914209253,0.001
25,0.14427398876904587,0.0938198977738341,0.001
26,0.14413220628188075,0.09761013925544448,0.001
27,0.14234770828036852,0.09690497380123411,0.001
28,0.1440001252411087,0.11745089947274237,0.001
29,0.13962978049845678,0.10641045508459036,0.001
30,0.14212417858903126,0.1017942424377292,0.001
31,0.146821165661658,0.0986937428097347,0.001
32,0.13931514535326256,0.11154924997829752,0.001
33,0.1409516575782957,0.09838913056330803,0.001
34,0.1383033369390768,0.10995367058663519,0.0005
35,0.14293502208152553,0.11603665620192781,0.0005
36,0.13785051620134744,0.10416904828209421,0.0005
37,0.1408497167477471,0.10883855341232462,0.0005
38,0.1401971600388968,0.11009876397905094,0.0005
39,0.14132406147577428,0.10541639786152851,0.0005
40,0.13958736597209848,0.1053342121698848,0.0005
41,0.13399437990667146,0.10365157341693108,0.0005
42,0.13801424327076123,0.11575386661923293,0.0005
43,0.1400201499248491,0.10517921738135509,0.00025
44,0.13950301570063423,0.10662198427083332,0.00025
45,0.13449758935359216,0.10805465665695828,0.00025
