date,forecast_price
2024-12-31,1123.0154
2025-01-01,1124.2572
2025-01-02,1125.0874
2025-01-03,1125.6997
2025-01-04,1126.1501
2025-01-05,1126.4768
2025-01-06,1126.7122
2025-01-07,1126.8818
2025-01-08,1127.0049
2025-01-09,1127.0955
2025-01-10,1127.1636
2025-01-11,1127.2153
2025-01-12,1127.2559
2025-01-13,1127.2883
2025-01-14,1127.3143
2025-01-15,1127.3357
2025-01-16,1127.3535
2025-01-17,1127.3684
2025-01-18,1127.3809
2025-01-19,1127.3914
2025-01-20,1127.4001
2025-01-21,1127.4077
2025-01-22,1127.4141
2025-01-23,1127.4196
2025-01-24,1127.4241
2025-01-25,1127.428
2025-01-26,1127.4313
2025-01-27,1127.4341
2025-01-28,1127.4364
2025-01-29,1127.4385
