feature,importance
High Price,0.007720691128633924
Moving Average 20 Day,0.0070520055868352515
Price to Sales Ratio,0.004704306051523114
Dividend Indicated Yld - Gross,0.002869683690369129
Low Price,0.0028071884065866476
Price Change 1 Day Percent,0.0018827173199194177
Bid Price,0.0012058347288984798
Ask Price,0.0010329864957990744
Price to Book Ratio,0.0006873861576120045
Price Earnings Ratio,0.0
