feature,importance
Price to Book Ratio,0.008769105625752779
High Price,0.00797045361481622
cpi_index,0.006184098691382028
Price to Sales Ratio,0.005935203997069031
Price Earnings Ratio,0.005642361111111111
Bid Price,0.0038157856719668133
inflation_rate,0.0030311212273469814
Price Change 1 Day Percent,0.002083524917058336
exchange_rate_usd_idr,0.001958423342633369
ihsg_close,0.0019100795493050956
bi_rate,0.0017157381041518717
Low Price,0.0004388732464230124
Ask Price,6.506471739460859e-05
Moving Average 20 Day,0.0
Dividend Indicated Yld - Gross,0.0
ihsg_return_1d,0.0
