feature,importance
Price Change 1 Day Percent,0.009080563732681578
Price to Sales Ratio,0.005852025149319414
Price Earnings Ratio,0.005695395722824968
bi_rate,0.0054013046683394385
cpi_index,0.005314046755665909
Bid Price,0.0032788059594398835
exchange_rate_usd_idr,0.0024304613428183844
High Price,0.0017527991952697934
ihsg_return_1d,0.0017527991952697925
Price to Book Ratio,0.0013859010105426025
Ask Price,6.208476067209295e-05
Low Price,3.220399440680356e-05
Moving Average 20 Day,0.0
Dividend Indicated Yld - Gross,0.0
inflation_rate,0.0
ihsg_close,0.0
