feature,importance
Price Change 1 Day Percent,0.007350075105205179
Price to Sales Ratio,0.005955601270155362
High Price,0.005385914883421116
bi_rate,0.0036970915913116177
Low Price,0.0022836063295558445
ihsg_close,0.0022400178325672968
Price to Book Ratio,0.00219260448911449
ihsg_return_1d,0.0021050322684459397
cpi_index,0.002092907484620811
exchange_rate_usd_idr,0.0020262314513924385
Ask Price,0.0012819303066602796
Dividend Indicated Yld - Gross,0.0012261031938361959
Moving Average 20 Day,0.0007256657056998319
inflation_rate,0.0003362554319513336
Price Earnings Ratio,0.0
Bid Price,0.0
