date,forecast_price
2024-12-31,1013.4459
2025-01-01,1014.52527
2025-01-02,1015.13324
2025-01-03,1015.45703
2025-01-04,1015.6191
2025-01-05,1015.69495
2025-01-06,1015.727
2025-01-07,1015.7378
2025-01-08,1015.73895
2025-01-09,1015.7362
2025-01-10,1015.7324
2025-01-11,1015.72864
2025-01-12,1015.7254
2025-01-13,1015.7227
2025-01-14,1015.7207
2025-01-15,1015.7191
2025-01-16,1015.7179
2025-01-17,1015.71704
2025-01-18,1015.7164
2025-01-19,1015.7159
2025-01-20,1015.7156
2025-01-21,1015.7153
2025-01-22,1015.715
2025-01-23,1015.7149
2025-01-24,1015.71484
2025-01-25,1015.7148
2025-01-26,1015.7147
2025-01-27,1015.71466
2025-01-28,1015.71466
2025-01-29,1015.7146
