feature,importance
cpi_index,0.006863987515680492
Ask Price,0.003638213164993519
exchange_rate_usd_idr,0.0035707823906300814
Price to Book Ratio,0.0032954504027859206
High Price,0.0032825338334077996
Low Price,0.0021474892597383136
Price to Sales Ratio,0.0019972367368782645
Bid Price,0.001142923925986648
ihsg_close,0.0003427076871351657
ihsg_return_1d,0.0002516021796812613
Price Earnings Ratio,0.00020175436807293496
Moving Average 20 Day,0.00016523688876380515
Price Change 1 Day Percent,5.861608854805563e-05
Dividend Indicated Yld - Gross,0.0
inflation_rate,0.0
bi_rate,0.0
