feature,importance
Low Price,0.003134798121339244
High Price,0.002203227735368447
Price Earnings Ratio,0.0020572405122774853
Price to Sales Ratio,0.0019057670452942465
ihsg_return_1d,0.0012802145327441377
inflation_rate,0.0011354520451277504
exchange_rate_usd_idr,0.0010783543131159022
Bid Price,0.0009558469162411258
Price Change 1 Day Percent,0.0004164016572758563
ihsg_close,0.0002624653900663052
Dividend Indicated Yld - Gross,0.00017263754381842555
Price to Book Ratio,0.00013219827669672576
Moving Average 20 Day,7.118529950579064e-05
Ask Price,3.647711904098597e-05
bi_rate,1.87719512420359e-05
cpi_index,0.0
