feature,importance
Moving Average 20 Day,0.0025054630006926927
Price to Sales Ratio,0.0023939172158412704
Ask Price,0.0022261627795687232
Price to Book Ratio,0.002137868315197909
Bid Price,0.0018420021542559758
High Price,0.001507328736049457
Low Price,0.0015062963466241205
Price Change 1 Day Percent,0.0013992206081828472
Price Earnings Ratio,0.0010686076095865532
Dividend Indicated Yld - Gross,0.0009636357092508933
