date,forecast_price
2024-12-31,5004.883
2025-01-01,5065.676
2025-01-02,5051.53
2025-01-03,5034.993
2025-01-04,5009.91
2025-01-05,5058.333
2025-01-06,5040.5884
2025-01-07,4972.2554
2025-01-08,5028.814
2025-01-09,5057.641
2025-01-10,4947.879
2025-01-11,4930.7144
2025-01-12,4996.065
2025-01-13,4987.034
2025-01-14,4900.0835
2025-01-15,4897.199
2025-01-16,4932.997
2025-01-17,4931.658
2025-01-18,4905.259
2025-01-19,4888.916
2025-01-20,4876.1934
2025-01-21,4884.2505
2025-01-22,4878.8315
2025-01-23,4913.5947
2025-01-24,4874.1855
2025-01-25,4845.974
2025-01-26,4898.587
2025-01-27,4944.3687
2025-01-28,4858.935
2025-01-29,4870.453
