date,forecast_price
2024-12-31,4248.3315
2025-01-01,4250.8677
2025-01-02,4252.668
2025-01-03,4253.645
2025-01-04,4254.195
2025-01-05,4254.523
2025-01-06,4254.616
2025-01-07,4254.619
2025-01-08,4254.533
2025-01-09,4254.396
2025-01-10,4254.248
2025-01-11,4254.06
2025-01-12,4253.893
2025-01-13,4253.691
2025-01-14,4253.503
2025-01-15,4253.3037
2025-01-16,4253.128
2025-01-17,4252.957
2025-01-18,4252.807
2025-01-19,4252.6445
2025-01-20,4252.509
2025-01-21,4252.378
2025-01-22,4252.255
2025-01-23,4252.1455
2025-01-24,4252.0503
2025-01-25,4251.9604
2025-01-26,4251.8545
2025-01-27,4251.7744
2025-01-28,4251.692
2025-01-29,4251.627
