epoch,train_loss,val_loss,lr
1,0.44435398777325946,0.2806636791129212,0.001
2,0.24287619548031933,0.2083587219248285,0.001
3,0.16913458817107704,0.08947371488267725,0.001
4,0.1370014300483102,0.08842849606400603,0.001
5,0.12055380528118448,0.07975215085354441,0.001
6,0.10642373489222647,0.08793001205145896,0.001
7,0.0967063287573476,0.06772327702709567,0.001
8,0.09097340503260226,0.06103480272081904,0.001
9,0.08760874887734758,0.07616279666726683,0.001
10,0.08727702108548961,0.09238039056112717,0.001
11,0.08490632344638148,0.05900927341276115,0.001
12,0.08246791505899054,0.06771777631901639,0.001
13,0.0800693014509789,0.06858290827861338,0.001
14,0.07405527133134103,0.05679854682900689,0.001
15,0.07311161107593966,0.08412329601623239,0.001
16,0.07515097728873667,0.13454141280242612,0.001
17,0.07041007806964246,0.07440329459007386,0.001
18,0.06711136857882195,0.07305620542113042,0.001
19,0.07482128889970882,0.08708223723969259,0.001
20,0.06527450418493654,0.06601908275019594,0.001
21,0.0659896242282083,0.07112032063044868,0.001
22,0.06380306170405453,0.08090060013226974,0.001
23,0.06485867985794622,0.08883579473482284,0.0005
24,0.06835304306933529,0.08443696559830145,0.0005
25,0.06526680826393079,0.10607676678673648,0.0005
26,0.06070364885646382,0.10152987521011513,0.0005
27,0.061427489027220714,0.08531526084077524,0.0005
28,0.059909055430081584,0.07348819201191266,0.0005
29,0.05831892007033885,0.14006082623293906,0.0005
30,0.06258636834266793,0.09268142134472207,0.0005
31,0.059061468619599565,0.09252670203663392,0.0005
32,0.060230456524959175,0.08394778300606426,0.00025
33,0.058157960808832586,0.08094880198039514,0.00025
34,0.0580360143255162,0.08462530749226922,0.00025
