date,forecast_price
2024-12-31,8854.647
2025-01-01,8818.605
2025-01-02,8826.183
2025-01-03,8826.752
2025-01-04,8833.983
2025-01-05,8830.064
2025-01-06,8836.937
2025-01-07,8834.347
2025-01-08,8835.02
2025-01-09,8839.008
2025-01-10,8840.474
2025-01-11,8842.995
2025-01-12,8846.11
2025-01-13,8849.986
2025-01-14,8848.179
2025-01-15,8851.572
2025-01-16,8851.983
2025-01-17,8854.231
2025-01-18,8861.307
2025-01-19,8859.074
2025-01-20,8861.894
2025-01-21,8861.638
2025-01-22,8865.6455
2025-01-23,8864.646
2025-01-24,8869.746
2025-01-25,8871.018
2025-01-26,8866.901
2025-01-27,8873.607
2025-01-28,8869.181
2025-01-29,8870.8125
