feature,importance
Bid Price,0.006091435058652911
Moving Average 20 Day,0.004594301064379787
Price to Sales Ratio,0.004361265792272262
Price to Book Ratio,0.0038912957909601653
Ask Price,0.0038879339862147736
High Price,0.003867991172284665
Low Price,0.0034855107178986375
Price Earnings Ratio,0.003321647676382433
Dividend Indicated Yld - Gross,0.00211170050318245
Price Change 1 Day Percent,0.0020170373148143614
