feature,importance
Price to Sales Ratio,0.005244859678205103
Moving Average 20 Day,0.0026038870481230945
Price to Book Ratio,0.0025520323348852537
ihsg_return_1d,0.0015156579824785422
ihsg_close,0.0011492344783619048
cpi_index,0.0009373920368185892
Dividend Indicated Yld - Gross,0.0006722875511817013
Bid Price,0.0006632255756994724
Low Price,0.0006631904076008759
Ask Price,0.0006359919998794751
exchange_rate_usd_idr,0.00037687991280108737
High Price,0.00023760066736334243
Price Change 1 Day Percent,0.00023756549926474645
Price Earnings Ratio,6.739948876202183e-05
inflation_rate,2.9455016677573955e-06
bi_rate,0.0
